"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
432.31,1119.8,147.21,-10.523,-6.5625,-2.6922,0.5
432.14,1121,147.33,-11.972,-8.0009,-3.6122,0.5
429.75,1121.7,146.35,-9.418,-6.0429,-2.2182,0.5
434.59,1119.6,147.61,-11.311,-7.9983,-4.0068,0.5
434.95,1119.5,147.69,-11.517,-8.439,-4.3619,0.5
434.56,1119.7,147.6,-11.638,-8.0702,-4.0782,0.5
420.37,1126.5,144.31,-6.2194,-3.6604,-1.8098,0.5
421,1125,144.53,-8.3287,-4.9019,-2.4236,0.5
422.92,1125.1,145.21,-3.7026,-2.1744,-0.81014,0.5
420.59,1128,144.5,-1.9391,-1.2334,-0.44196,0.5
422.59,1127.5,145.37,-4.212,-2.2327,-0.4803,0.5
425.01,1125,145.9,-11.394,-6.8602,-1.2912,0.5
425.27,1125,145.85,-12.02,-7.3926,-1.9314,0.5
424.98,1125.3,145.8,-12.017,-7.4066,-1.851,0.5
418.13,1130.6,144.5,-2.2794,-1.6118,-0.41869,0.5
417.92,1132.5,145.01,-3.8867,-2.7052,-0.54465,0.5
415.4,1132.5,144.7,-9.9852,-6.2697,-1.6413,0.5
416.58,1130.3,144.32,-5.8015,-3.7265,-1.4414,0.5
422.39,1130.4,146.14,-12.577,-7.4313,-1.5763,0.5
420.52,1132.5,145.75,-12.315,-7.1709,-0.7673,0.5
420.07,1132.5,145.75,-11.392,-6.7419,-0.13568,0.5
422.41,1130,146.2,-11.854,-6.9589,-1.1196,0.5
420.15,1130.1,145.19,-3.5586,-2.2139,0.2018,0.5
415.82,1135.5,143.75,-0.20993,-0.13381,-0.034701,0.5
417.59,1135,144.87,-3.6077,-2.4214,-0.5349,0.5
415.82,1136.9,143.76,-0.35296,-0.20725,-0.069703,0.5
417.6,1137.5,144.95,-4.2773,-2.719,-0.79662,0.5
412.55,1140.7,144.21,-9.8787,-5.8501,-3.0213,0.5
412.92,1143,144.94,-4.3165,-2.4023,-1.5278,0.5
409.87,1142.7,144.14,-11.631,-6.9716,-4.7896,0.5
417.82,1140,145.16,-5.4378,-3.2139,-1.3153,0.5
417.54,1142.5,145.34,-5.7336,-3.2268,-1.5373,0.5
414.99,1140,144.64,-12.607,-7.4323,-2.4557,0.5
415.06,1142.9,145.2,-5.105,-2.7744,-1.2161,0.5
410.46,1145.5,145,-3.9429,-1.7654,-2.0351,0.5
412.59,1145.1,145.49,-5.1127,-2.0713,-0.98261,0.5
410.44,1147.7,145.18,-3.1611,0.17231,-0.58314,0.5
412.56,1147.5,146.16,-11.549,-5.7881,-0.7702,0.5
415.01,1145.1,145.98,-11.489,-6.2869,-0.40775,0.5
415.91,1145,145.9,-12.167,-7.2369,-0.66983,0.5
415.01,1145.6,145.9,-12.176,-7.1554,-0.6709,0.5
410.96,1172.4,144.1,0,0,0,0.5
411.72,1169.9,145.98,-10.367,-4.7057,-5.997,0.5
412.49,1172.5,145.65,-5.01,-2.1968,-2.7462,0.5
412.2,1178,146.42,-4.8586,-1.1975,-2.2343,0.5
412.48,1175,146.67,-10.807,-3.1576,-4.7909,0.5
412.72,1175.6,146.85,-11.026,-3.2215,-4.8879,0.5
409.92,1177.4,145.05,-1.0257,-0.2528,-0.47167,0.5
409.81,1174.8,144.37,-1.0056,-0.33667,-0.60253,0.5
412.12,1180.1,146.5,-5.1256,-0.80696,-2.1702,0.5
412.53,1182.4,146.37,-3.4742,-0.092581,-1.5988,0.5
410.15,1182.5,144.94,0,0,0,0.5
409.88,1181.9,144.9,0,0,0,0.5
409.86,1180,145.22,-1.1348,-0.17866,-0.48049,0.5
400.4,1187.4,145.95,-12.393,0.15791,1.321,0.5
400.4,1187.4,145.94,-12.308,0.15682,1.3118,0.5
401.49,1185.3,144.39,-0.63581,0.03953,0.076607,0.5
402.28,1187.4,145.81,-5.0955,-0.08105,1.3179,0.5
402.31,1185.6,145.02,-3.4115,-0.038845,0.78245,0.5
404.34,1186.1,144.02,-4.984,-1.5845,0.3215,0.5
407.08,1186.9,144.15,-7.8207,-0.76182,-1.2045,0.5
406.86,1187.5,144.46,-9.8718,-0.8643,-1.4496,0.5
404.08,1187.8,144.98,-4.9141,-0.28786,1.3399,0.5
413.01,1185.7,146.53,-6.3368,0.5646,-2.4055,0.5
412.39,1187.5,145.99,-5.5705,0.49632,-2.1146,0.5
411.04,1187.5,144.45,0,0,0,0.5
412.57,1184.4,146.3,-3.4959,0.091672,-1.6872,0.5
410.07,1185.1,144.27,0,0,0,0.5
392.51,1192.5,146.3,-8.0488,0.31666,0.78171,0.5
390.23,1192.4,147.31,-11.057,0.090426,1.4973,0.5
390.24,1192.3,147.32,-11.001,-0.044222,1.5184,0.5
392.68,1191.2,146.63,-6.7144,-0.089583,0.9273,0.5
397.51,1192.4,146.18,-10.65,0.62107,-0.049981,0.5
395.01,1192.5,146.34,-10.661,-0.032079,0.61268,0.5
395.18,1190.7,146.52,-8.6503,-0.26052,0.7857,0.5
397.67,1190.1,146.61,-11.15,-0.11513,0.50998,0.5
400.1,1189.7,146.55,-12.664,0.23301,0.37131,0.5
402.37,1189.2,146.21,-11.928,-0.14115,2.6518,0.5
400,1192.3,146.52,-12.884,0.99587,-0.27926,0.5
402.47,1192.2,146.46,-12.544,1.2972,1.3836,0.5
407.17,1189.7,144.83,-9.4817,-0.66235,0.24112,0.5
407.32,1192.3,145.48,-10.93,0.65701,1.2173,0.5
404.48,1189.7,145.59,-6.8894,0.10366,1.618,0.5
404.8,1192.2,146.03,-9.398,0.87598,2.0587,0.5
410.48,1189.9,143.88,0,0,0,0.5
411.08,1189.7,144.23,0,0,0,0.5
412.47,1189.8,145.53,-4.3365,0.35004,-1.4538,0.5
410.33,1191.6,144.7,-5.0666,0.4082,-0.76856,0.5
412.39,1192.3,145.67,-7.9219,0.4495,-2.374,0.5
407.16,1194.9,145.97,-12.702,1.1062,2.7383,0.5
407.49,1195,145.8,-12.093,1.0013,2.5412,0.5
407.5,1195.2,145.9,-12.79,1.058,2.7824,0.5
412.49,1194.7,146,-13.33,1.0086,-3.4879,0.5
409.81,1196.3,145.31,-13.313,0.98181,0.16014,0.5
409.87,1194.9,145.38,-12.537,0.84581,-0.8421,0.5
412.49,1194.8,146,-13.467,1.0347,-3.5119,0.5
590.51,1052.2,154.7,-0.024879,-0.25035,0.032339,0.5
592.4,1052,154.24,-0.037437,-0.34973,0.028383,0.5
592.39,1052.2,154.33,-0.32586,-0.42093,0.040399,0.5
596.62,1052.3,153.73,-1.9777,-1.2603,1.1843,0.5
594.64,1052.2,154.21,-1.1577,-0.96287,0.24796,0.5
594.64,1051,153.97,0.15689,-0.44272,-0.049932,0.5
596.41,1050.5,153.33,0.1681,0.033187,-0.1825,0.5
516.97,1057.4,150.58,-0.013113,-0.88437,-1.9444,0.5
513.65,1057.6,150.27,0.27826,-0.78046,-0.22381,0.5
513.71,1056.5,149.39,0,0,0,0.5
517.01,1056.5,150.45,0.062487,-2.049,1.5099,0.5
551.34,1057.8,154.92,-0.32752,-0.71243,-0.037633,0.5
552.59,1056.4,154.95,-0.6599,-0.66802,-0.16047,0.5
552.46,1057.7,155.3,-0.23981,-1.1747,0.063386,0.5
555.47,1054.9,154.82,-0.33005,-0.4109,-0.091929,0.5
557.99,1054.8,154.4,-0.20772,-0.32922,0.00087861,0.5
555.27,1057.4,155.39,-0.37275,-0.48895,-0.054979,0.5
557.8,1057.2,155.3,-0.31049,-0.38906,-0.010464,0.5
561.12,1054.1,154.74,-0.167,-0.32165,0.018355,0.5
562.94,1054.6,154.5,-0.13316,-0.32888,0.034403,0.5
560.48,1057,155.16,-0.24744,-0.37602,0.020954,0.5
562.86,1057.2,155.1,-0.20242,-0.39554,0.044344,0.5
564.89,1054.8,154.66,-0.092441,-0.35025,0.03745,0.5
567.14,1054.9,154.94,-0.064134,-0.36854,0.036802,0.5
564.99,1057.4,155.11,-0.14683,-0.43756,0.05681,0.5
567.25,1057.6,155.3,-0.10305,-0.47776,0.067474,0.5
570,1055,155.3,-0.05263,-0.37876,0.040319,0.5
572.89,1055.1,154.98,-0.043605,-0.39526,0.051242,0.5
570.03,1057.7,155.49,-0.076407,-0.50554,0.07919,0.5
572.9,1057.7,155.28,-0.058162,-0.5256,0.088317,0.5
575.03,1055.2,154.62,-0.014538,-0.39073,0.060725,0.5
577.47,1055.1,154.94,0.015957,-0.35651,0.056358,0.5
575.06,1057.7,154.89,-0.022627,-0.55732,0.092427,0.5
577.19,1057.6,155.26,0.044275,-0.53689,0.083002,0.5
580.06,1054.8,154.7,0.029003,-0.32036,0.047159,0.5
582.31,1054.7,154.58,0.042383,-0.31235,0.039322,0.5
579.69,1057.3,155.2,0.070967,-0.43216,0.070814,0.5
582.24,1057.1,155.08,0.052039,-0.38078,0.058728,0.5
584.73,1054.8,155.17,0.08039,-0.42396,0.017159,0.5
587.27,1054.8,155.51,0.13184,-0.41072,0.029189,0.5
584.82,1057.1,155.45,0.040567,-0.43881,0.060524,0.5
587.35,1057.3,155.6,-0.012098,-0.51062,0.079641,0.5
589.89,1054.9,155.32,-0.0046982,-0.35978,0.082135,0.5
592.36,1054.8,154.69,-0.25964,-0.48955,0.17948,0.5
589.87,1057.3,155.21,-0.093303,-0.50884,0.12533,0.5
592.36,1057.3,154.38,-0.082665,-0.46566,0.27266,0.5
594.72,1054.9,153.79,-0.26741,-0.48268,0.20538,0.5
596.51,1054.9,153.87,-0.15763,-0.35126,0.1545,0.5
594.88,1056.5,153.05,-0.18769,-0.46899,0.26925,0.5
510.3,1060.9,149.88,0,0,0,0.5
510.51,1060.6,149.9,0,0,0,0.5
512.55,1060.1,151.13,-0.16882,-0.38006,0.07542,0.5
510.06,1063,151.03,-0.20255,-1.3613,-0.50152,0.5
512.52,1062.3,151.71,0.021177,0.00053483,0.0010012,0.5
514.7,1060.1,151.64,0.015554,0.0046206,-0.0027759,0.5
517.34,1059.7,150.08,0.0060311,-0.0051341,-0.0058595,0.5
514.83,1062.7,151.86,0.022604,0.0016788,-0.0005314,0.5
517.63,1061.9,151.28,0.0071071,-0.0031023,-0.012828,0.5
544.97,1062.7,152.16,-0.98658,-0.70281,-0.0088767,0.5
547.12,1061.2,153.25,-0.6746,-0.65286,0.027944,0.5
547.25,1062.6,153.64,0.3983,-3.7457,1.4318,0.5
549.44,1060.4,154.16,-0.26798,-1.4251,0.18273,0.5
552.19,1060.3,155.29,-0.061919,-1.4048,0.12899,0.5
549.65,1062.7,154.52,0.42942,-2.3822,0.47908,0.5
552.07,1062.7,155.36,0.17072,-1.3168,0.12256,0.5
554.96,1060,155.86,-0.32808,-0.56886,-0.073322,0.5
557.61,1059.8,156.1,-0.38196,-0.45517,-0.061491,0.5
554.7,1062.6,156.18,-0.19979,-0.70956,-0.064441,0.5
557.43,1062.4,156.58,-0.44073,-0.51911,-0.094696,0.5
561.97,1062.3,156.59,-0.3301,-0.53368,-0.037046,0.5
562.79,1059.8,156.06,-0.2706,-0.46339,0.0047097,0.5
562.77,1062.2,156.56,-0.30709,-0.53496,-0.023908,0.5
560.15,1062.3,156.62,-0.37899,-0.52117,-0.06329,0.5
560.26,1059.7,156.07,-0.33216,-0.4412,-0.025545,0.5
565.17,1062,156.42,-0.23036,-0.54866,0.0083106,0.5
567.43,1060.1,156.07,-0.14245,-0.547,0.041177,0.5
567.52,1061.9,156.4,-0.16058,-0.56671,0.027852,0.5
565.11,1059.9,156.02,-0.20341,-0.50422,0.025594,0.5
570.02,1061.8,156.44,-0.1058,-0.57395,0.039117,0.5
572.71,1060.1,156.11,-0.061391,-0.54341,0.051687,0.5
572.54,1061.7,156.4,-0.058913,-0.54922,0.038855,0.5
570.04,1060.2,156.18,-0.10191,-0.57508,0.053942,0.5
574.77,1061.3,156.3,-0.013868,-0.55041,0.031304,0.5
577.04,1059.8,156.04,0.06231,-0.60732,0.041069,0.5
576.94,1061.1,156.49,0.034689,-0.56802,0.018155,0.5
574.92,1059.9,155.92,-0.010407,-0.56386,0.046819,0.5
579.41,1059.7,155.89,0.11263,-0.52666,0.052994,0.5
582.1,1059.5,155.88,0.075984,-0.46981,0.04878,0.5
579.32,1062,156.75,0.050009,-0.51564,-0.0051315,0.5
582.06,1062,156.88,0.073891,-0.49365,-0.0075118,0.5
584.9,1059.5,155.95,0.047463,-0.49172,0.044242,0.5
587.4,1059.6,155.9,-0.027524,-0.52439,0.057144,0.5
584.85,1062.1,156.82,0.066146,-0.47686,-0.012415,0.5
587.39,1062.1,156.83,0.078904,-0.45448,-0.012464,0.5
589.84,1059.6,155.95,-0.029933,-0.45158,0.045278,0.5
590.55,1059.6,155.72,-0.0029977,-0.42609,0.044212,0.5
589.83,1060.7,156.19,0.027696,-0.43836,0.027979,0.5
506.22,1066.6,149.62,0,0,0,0.5
506.83,1066,149.52,0,0,0,0.5
506.99,1065.9,149.72,0.01882,-0.0021812,-0.021346,0.5
507.12,1066.4,150.31,-0.10894,0.33169,-1.4333,0.5
510,1064.7,151.32,0.068676,-0.023492,0.053406,0.5
512.54,1064.9,151.92,1.2513,1.6558,1.1723,0.5
510.1,1067,151.35,-0.6533,1.5251,0.52584,0.5
511.97,1067.7,152.42,0.69186,2.5696,1.278,0.5
514.16,1065,151.04,0.97831,1.5647,1.1294,0.5
517.64,1064.6,150.96,0.074,0.66283,0.54754,0.5
514.84,1067.6,152.8,0.91089,1.5918,1.0116,0.5
517.54,1067.6,152.66,0.079332,0.42786,0.31795,0.5
520.61,1064.3,151.44,-0.018289,0.567,0.43575,0.5
522.7,1064.7,150.58,0.28998,0.50951,-0.10151,0.5
520.16,1067.4,152.62,-0.0070215,0.30655,0.2261,0.5
522.73,1067.5,152.79,0.014959,0.16278,0.085019,0.5
541.3,1068.4,150.22,-0.18328,-0.16903,-0.035349,0.5
542.14,1065.8,149.4,0,0,0,0.5
541.97,1068.3,150.43,-1.0055,-0.31113,0.82549,0.5
544.37,1066.9,151.81,-0.37475,-2.7923,1.6031,0.5
547.16,1065.1,153.1,-0.25543,-2.2575,1.1697,0.5
547.14,1065.3,153.06,-0.31404,-2.2022,1.1136,0.5
544.53,1065.4,151.03,0.39359,-4.6266,3.3831,0.5
549.72,1065.2,154.67,-0.27016,-1.3266,0.27085,0.5
552.07,1065.1,155.51,-0.2131,-0.97404,0.031606,0.5
552.09,1066.1,155.63,-0.42525,-0.86503,-0.026294,0.5
549.73,1065,154.63,-0.22337,-1.3663,0.30032,0.5
554.58,1066.3,156.29,-0.55959,-0.69245,-0.11154,0.5
557.31,1065,156.63,-0.55887,-0.59089,-0.11128,0.5
557.31,1065.1,156.64,-0.56251,-0.59376,-0.1128,0.5
554.58,1065.1,156.18,-0.39052,-0.71385,-0.086611,0.5
510.85,1068.9,152.77,-1.0103,5.0493,2.6983,0.5
512.27,1070.5,153.34,-0.31263,3.0356,1.2768,0.5
510.44,1072.6,154.3,-0.79723,5.3357,2.5575,0.5
512.76,1072.6,154.53,-0.44182,1.8148,0.7344,0.5
515.28,1070.2,153.93,0.53839,1.1881,0.58416,0.5
517.77,1070.4,153.68,0.062867,-0.0014954,0.04167,0.5
515.36,1072.5,154.83,0.33306,0.76301,0.22873,0.5
517.74,1072.4,154.32,0.086907,-0.023311,0.0078528,0.5
519.91,1070.2,154.11,-0.10948,-0.34331,-0.013404,0.5
522.5,1070.2,154.11,-0.5012,-0.19663,0.1829,0.5
519.91,1072.5,154.39,-0.61415,-0.39781,0.079488,0.5
522.48,1072.7,154.16,-1.9161,-0.34857,0.56481,0.5
528.3,1073.1,149.45,-0.37861,-0.14695,0.16749,0.5
525.38,1072.8,153.16,-1.3859,-0.41354,0.31239,0.5
525.29,1070.5,153.25,-0.10191,-0.74553,-0.045793,0.5
528.25,1072.6,149.71,0.1033,-0.1266,-0.043674,0.5
541.97,1069.3,151.27,-2.3583,-0.76222,0.97244,0.5
541.94,1071.6,151.65,-2.1676,-0.72798,0.75236,0.5
541.62,1072.2,151.76,-2.2525,-0.92073,0.81651,0.5
540.38,1069.4,150.81,-0.614,-0.36573,0.042181,0.5
539.54,1072.2,151.45,-2.0789,-1.2382,0.94509,0.5
539.59,1071.1,150.95,-0.6307,-0.35312,0.067907,0.5
510.26,1075.8,154.66,-0.19318,3.07,0.72313,0.5
512.6,1075.4,155.09,-0.0097796,0.4147,0.12836,0.5
510.29,1077.6,154.99,-0.50513,0.84045,0.11506,0.5
512.66,1077.6,154.68,-0.72273,0.083696,0.036913,0.5
515.21,1075.2,155.16,0.079893,0.54178,0.10245,0.5
517.7,1074.9,154.98,-0.3693,0.22069,0.058803,0.5
515.14,1077.8,154.99,-0.96419,0.22088,0.01236,0.5
517.61,1077.6,155.03,-1.5701,0.21975,0.073082,0.5
520.02,1074.9,154.79,-1.2287,-0.010205,0.21901,0.5
522.53,1075.1,154.3,-2.4801,-0.16786,0.83701,0.5
520.05,1077.5,154.91,-2.0772,0.11075,0.28882,0.5
522.56,1077.5,154.55,-2.0996,-0.01884,0.73697,0.5
525.18,1075.1,153.09,-1.6519,-0.3356,0.96056,0.5
528.1,1075.1,150.64,-1.1146,-0.34709,0.88181,0.5
524.72,1077.6,153.07,-1.8143,-0.12283,1.1422,0.5
528.99,1077.7,151.29,-0.8086,-0.12131,0.65881,0.5
530.85,1077.1,149.82,0,0,0,0.5
532.27,1075.9,149.03,0,0,0,0.5
532.3,1076.2,149.3,-0.034792,0.043457,0.027867,0.5
534.63,1075,149.28,0,0,0,0.5
535.21,1074.7,149.29,0,0,0,0.5
537.06,1075.8,149.79,-0.41094,-0.9008,0.32204,0.5
534.66,1077.7,150.03,-0.095566,-0.26458,0.1267,0.5
537.11,1077.7,150.57,-0.20983,-0.35072,0.49805,0.5
539.47,1074.6,150.89,-1.1039,-0.80904,0.61577,0.5
540.94,1077.5,151.48,-0.91639,-0.11428,0.77133,0.5
539.47,1077.6,150.59,-0.54669,-0.14961,0.81579,0.5
540.89,1074.9,151.54,-1.3137,-0.58999,0.45655,0.5
546.62,1077.2,156.06,-0.086402,-0.34211,0.02759,0.5
546.61,1077.4,156.09,-0.041535,-0.31692,0.045163,0.5
545.97,1077.4,155.85,-0.12352,-0.23283,0.13625,0.5
506.72,1082.3,154.6,-0.10861,-0.0221,-0.095663,0.5
507.62,1081.1,154.56,-0.041599,-0.03354,-0.02522,0.5
507.68,1082.4,154.92,-0.64115,-0.23394,-0.017446,0.5
512.47,1082,155.12,-0.60317,-0.11725,0.020976,0.5
510.09,1082.4,155.05,-0.69216,-0.081249,0.015329,0.5
510.15,1080.2,154.76,-0.036377,-0.035521,-0.016233,0.5
512.63,1079.7,154.55,-0.028546,-0.031725,-0.0086657,0.5
514.9,1078.9,154.56,-0.96047,0.079893,0.00080868,0.5
517.65,1079.6,155.05,-1.8711,0.10981,0.071753,0.5
514.81,1081.5,155.29,-0.56711,-0.18314,0.016167,0.5
516.97,1080.7,155.27,-0.73955,-0.12009,0.044339,0.5
520.07,1079.9,154.99,-1.9706,0.012834,0.24297,0.5
522.67,1080,154.65,-1.7557,-0.061117,0.5738,0.5
520.04,1082,154.87,-0.80344,-0.13548,0.10381,0.5
522.57,1082.3,154.75,-0.65141,-0.18231,0.149,0.5
525.07,1079.9,153.53,-1.1091,-0.059343,0.60461,0.5
528.19,1079.7,151.11,-0.062419,0.078828,0.16908,0.5
525.01,1082.3,154.48,-0.21919,-0.094944,0.086502,0.5
527.56,1082.3,153.31,-0.10905,-0.040506,0.15472,0.5
530.73,1079,151.28,-0.083112,1.1551,1.0085,0.5
532.33,1079.7,151.56,-0.039978,3.6704,4.0108,0.5
530.06,1082.1,152.91,-0.034143,0.40884,0.51541,0.5
532.42,1082.2,153.47,-0.06639,2.0078,2.3558,0.5
534.75,1079.6,150.95,-0.066587,2.775,3.6622,0.5
537.24,1079.7,152.49,-0.087167,0.62627,1.3021,0.5
535.21,1082.1,153.66,-0.19499,3.3591,3.8818,0.5
537.7,1082,153.83,-0.39484,1.3755,1.4267,0.5
539.45,1079.4,153.58,-0.018941,0.50782,0.92491,0.5
541.68,1079.7,153.59,-0.33788,0.74315,1.0664,0.5
539.61,1081.7,154.17,-0.089097,0.86985,0.57173,0.5
541.93,1082,154.59,-0.043494,1.1117,0.84502,0.5
543.86,1079.3,154.97,-0.28229,0.31335,0.66435,0.5
546.53,1079.8,156.36,-0.0017176,0.07432,0.071209,0.5
544.04,1082.1,155.48,-0.45024,0.41312,0.44617,0.5
546.63,1082.4,156.52,-0.45381,-0.00074726,-0.023149,0.5
505.18,1085,154.97,-0.33845,-0.5769,0.01508,0.5
507.88,1084.8,155.04,-0.46615,-1.1117,0.12857,0.5
504.7,1087.9,154.96,-0.66849,-2.3735,0.61467,0.5
508.16,1087.1,154.75,-0.54637,-1.74,0.43581,0.5
510.15,1084.7,155.04,-0.13439,-0.63412,0.07087,0.5
512.37,1084.5,155.06,0.070182,-0.56326,0.049791,0.5
510.32,1086.8,154.62,-0.18649,-1.0899,0.23558,0.5
512.45,1087,155.22,0.022703,-0.94585,0.18431,0.5
514.84,1084.3,155.39,0.2059,-0.51784,0.031863,0.5
517.6,1084.2,155.35,0.02387,-0.35151,0.04188,0.5
514.97,1087.1,155.47,-0.022937,-0.67667,0.11799,0.5
517.68,1087.3,155.66,-0.2496,-0.49707,0.093556,0.5
522.21,1087.4,155.42,-0.087291,-0.20807,0.083301,0.5
522.51,1084.7,155.36,-0.31606,-0.22838,0.068999,0.5
522.46,1087.2,155.39,-0.086566,-0.19905,0.082741,0.5
520.05,1087.3,155.65,-0.3134,-0.30202,0.075829,0.5
520.13,1084.5,155.13,-0.33535,-0.29149,0.08632,0.5
525.01,1085.1,155.18,0.0094468,-0.18472,0.028766,0.5
527.53,1087.6,153.78,-0.12574,-0.70217,0.50278,0.5
526.68,1087.6,154.02,-0.081011,-0.58407,0.41575,0.5
525,1084.8,155.25,0.0083552,-0.17456,0.013451,0.5
527.5,1084.9,154.01,-0.17521,-0.46328,0.18702,0.5
529.86,1084.8,153.39,-0.081579,-0.23224,0.32634,0.5
532.4,1084.4,154.18,-0.094014,0.2289,0.90731,0.5
529.95,1087.3,153.3,-0.39003,-1.1352,0.6496,0.5
532.44,1087.1,154.48,-0.262,-0.82067,0.44463,0.5
535.25,1085,155.12,-0.46806,1.1337,1.2891,0.5
538.03,1084.5,154.72,-0.95168,0.77625,0.72212,0.5
535.77,1086.5,155.48,-0.429,0.37983,0.31035,0.5
538.04,1086.9,155.39,-0.77126,0.025797,0.18192,0.5
539.8,1084.7,154.6,-0.67798,0.094709,0.27958,0.5
541.95,1084.5,155.32,-0.31922,0.38547,0.36414,0.5
539.75,1086.9,155.24,-0.67874,-0.64981,0.027048,0.5
541.93,1086.9,155.74,-0.5597,-0.43286,0.11641,0.5
544.23,1084.6,155.91,-0.58369,-0.016774,0.1904,0.5
546.32,1087.3,156.63,-0.84568,-0.6346,0.08638,0.5
544.5,1087.2,156.12,-0.76497,-0.55594,0.12452,0.5
546.41,1084.8,156.58,-0.73652,-0.33467,0.056871,0.5
502.41,1090.2,152.81,-0.10239,-0.056842,0.051785,0.5
502.43,1090.2,152.83,-0.099917,-0.085172,0.049661,0.5
502.48,1090.4,152.76,-0.14397,-0.043233,0.079607,0.5
503.6,1090.5,153.62,-0.47559,-1.8971,1.0805,0.5
509.19,1089.5,154.4,-0.60238,-1.5271,0.9036,0.5
505.41,1092.4,150.16,-0.77002,-0.5955,1.1924,0.5
507.41,1092.5,150.92,-0.69969,-0.55538,1.0807,0.5
510.24,1091.6,152.11,-0.3193,-0.60304,0.23902,0.5
512.6,1089.8,155.03,-0.074302,-1.0878,0.26877,0.5
512.58,1091.7,154.62,-0.212,-0.60867,0.12602,0.5
510.42,1089.4,154.69,-0.2044,-1.1946,0.32091,0.5
514.95,1091.9,155.61,-0.24308,-0.42039,0.036499,0.5
517.53,1090,155.7,-0.27368,-0.45751,0.065574,0.5
517.29,1091.6,155.9,-0.26189,-0.30162,0.0034178,0.5
515.1,1090.1,155.63,-0.19291,-0.81427,0.1619,0.5
534.87,1090.7,155.82,-0.64613,-0.79073,-0.15182,0.5
537,1092.3,156.31,-0.47787,-0.90161,0.022582,0.5
536.99,1092.3,156.31,-0.4788,-0.90219,0.022157,0.5
534.97,1089.7,155.54,-0.58421,-0.66597,-0.16061,0.5
537.27,1090,155.79,-0.31425,-0.49695,0.024974,0.5
539.51,1089.2,155.79,-0.36443,-0.76003,0.099287,0.5
541.93,1089.4,156.03,-0.58314,-0.73054,0.15914,0.5
539.3,1092.2,156.59,-0.44427,-0.84428,0.080394,0.5
541.44,1092.2,156.53,-0.57537,-0.86993,0.14189,0.5
544.59,1089.9,156.3,-0.8444,-0.82139,0.16515,0.5
545.71,1090,156.66,-0.88795,-0.82335,0.14147,0.5
544.56,1091.9,156.51,-0.81552,-0.89535,0.15717,0.5
507.93,1095.5,152.42,-0.76148,0.90046,1.0012,0.5
