"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
409.88,1142.7,145.09,-12.856,-5.4465,-4.7716,0.5
417.68,1140,146.12,-10.368,-4.8788,-2.2194,0.5
417.57,1142.6,145.98,-9.5624,-4.4175,-1.9423,0.5
415.01,1140,145.79,-13.548,-6.0336,-2.8903,0.5
415.06,1142.8,145.94,-9.3519,-4.1419,-1.9348,0.5
419.85,1142.4,147.11,-12.402,-6.652,-1.0337,0.5
419.89,1140,146.92,-11.931,-6.5555,-0.81252,0.5
420.34,1140,146.75,-12.671,-6.6196,-1.0483,0.5
420.08,1142.4,147,-12.906,-6.6776,-1.2519,0.5
407.32,1145.1,144.32,-13.574,-5.4912,-4.5778,0.5
407.38,1147.6,144.51,-13.855,-5.4029,-4.9117,0.5
407.36,1147.6,144.51,-13.888,-5.4345,-4.9106,0.5
407.12,1145.1,144.27,-13.682,-5.5961,-4.3347,0.5
410.3,1145.4,145.65,-7.6739,-2.6898,-2.9354,0.5
412.58,1145.1,145.98,-8.5359,-2.6233,-1.4434,0.5
410.34,1147.7,145.64,-6.2046,-0.41596,-1.8558,0.5
412.51,1147.5,146.83,-12.124,-3.519,-0.88426,0.5
414.99,1145,146.8,-12.344,-4.4534,-0.83711,0.5
417.44,1144.9,147.09,-12.543,-5.463,-0.93306,0.5
417.43,1145.6,147.01,-12.836,-6.1604,-1.0215,0.5
414.97,1147.2,147.05,-13.457,-6.068,-0.99928,0.5
410.08,1170.6,144.95,-10.909,-3.7795,-5.1303,0.5
410.4,1170,145.43,-12.885,-4.5942,-6.2836,0.5
411.64,1169.5,146.86,-12.311,-5.4635,-6.6734,0.5
410.29,1172.4,144.95,-4.4112,-2.0541,-2.823,0.5
412.54,1172.5,146.3,-8.7758,-3.5571,-4.7045,0.5
407.87,1175.6,143.32,-0.86436,-0.2216,-0.1674,0.5
408.06,1175.6,143.39,-0.46328,-0.16567,-0.25222,0.5
408.03,1175.9,143.39,0,0,0,0.5
409.84,1174.8,144.85,-3.1938,-1.0302,-1.9169,0.5
410.96,1177.4,145.26,0,0,0,0.5
409.87,1176.3,144.59,0,0,0,0.5
412.23,1175,147.01,-13.259,-3.886,-6.1427,0.5
412.58,1178.1,146.32,-3.3331,-0.79409,-1.51,0.5
400.86,1187.4,145.67,-9.5616,-0.32409,1.1121,0.5
401.77,1185.5,144.3,0,0,0,0.5
402.32,1185.6,145.09,-4.0133,-0.19442,0.84576,0.5
402.26,1187.4,145.66,-4.4595,-0.30385,1.1974,0.5
404.34,1186.1,144.02,-5.2612,-1.555,0.42403,0.5
406.84,1187.5,144.28,-10.149,-1.2744,-1.6381,0.5
406.83,1187.5,144.3,-10.247,-1.2819,-1.6522,0.5
404.04,1187.8,144.86,-4.5284,-0.4342,1.2599,0.5
411.61,1187.5,144.83,0,0,0,0.5
412.29,1185.8,145.56,0,0,0,0.5
412.36,1187.5,145.7,-3.2808,0.10487,-1.2426,0.5
391.99,1192.5,145.87,-2.7277,0.010469,0.43451,0.5
392.57,1192.1,145.78,-1.9739,-0.12955,0.30526,0.5
392.53,1192.5,145.63,-1.9074,-0.46027,0.51012,0.5
397.52,1192.4,145.58,-4.9973,-0.0409,0.067191,0.5
395.02,1192.5,145.63,-4.0955,-0.5535,0.51723,0.5
395.12,1191.5,145.91,-5.0604,-0.26765,0.42971,0.5
397.62,1190.9,146.02,-7.4768,-0.27075,0.2648,0.5
400.09,1189.8,146.16,-12.117,-0.46012,0.398,0.5
400.3,1189.6,146.15,-12.17,-0.5332,0.67511,0.5
402.34,1189.1,145.88,-12.264,-0.65285,2.8977,0.5
400.01,1192.3,145.89,-12.011,0.47528,-0.22607,0.5
402.44,1192.1,145.83,-12.639,1.2199,1.6901,0.5
407.17,1189.7,144.84,-9.9746,-0.81223,0.029623,0.5
407.29,1192.3,145.07,-10.563,0.52399,1.2547,0.5
404.39,1189.7,145.28,-5.4729,-0.24938,1.3223,0.5
404.69,1192.2,145.45,-6.314,0.51979,1.6376,0.5
410.42,1189.6,144.07,-0.62959,0.0062032,-0.17979,0.5
412.48,1189.8,145.42,-3.5224,0.13012,-1.2887,0.5
410.34,1191.6,144.65,-4.821,0.16636,-0.97306,0.5
412.37,1192.3,145.41,-6.1743,0.18296,-2.1795,0.5
415.03,1191.1,146.9,-13.677,0.73809,-4.2172,0.5
415.43,1192.4,146.78,-13.231,0.79892,-4.1476,0.5
415.01,1192.4,146.48,-11.301,0.62561,-3.4991,0.5
399.94,1195,146.37,-12.439,2.2835,-0.059852,0.5
402.47,1194.9,146.21,-11.091,2.074,1.086,0.5
402.46,1195.2,146.35,-12.783,2.3952,1.2513,0.5
399.94,1194.9,146.34,-12.084,2.2184,-0.074688,0.5
405,1195.8,146.12,-13.008,2.4278,3.1717,0.5
407.33,1195.2,144.87,-7.3883,0.83243,1.4808,0.5
407.38,1197.3,145.68,-13.266,2.2967,3.4911,0.5
405.1,1194.8,145.7,-8.8411,1.5412,2.274,0.5
411.71,1197.2,144.95,-14.014,2.6329,-2.0453,0.5
412.55,1194.8,145.48,-9.3826,0.78908,-2.8414,0.5
412.62,1196.3,145.25,-13.891,2.3237,-3.5345,0.5
409.74,1197.6,144.64,-12.626,2.3398,0.72711,0.5
409.86,1194.9,144.94,-12.156,1.4438,-1.5483,0.5
587.51,1047.4,154.66,-0.48774,-3.2525,-0.54551,0.5
584.93,1047.4,154.74,0.22443,-2.5425,-0.36531,0.5
584.93,1047.3,154.69,0.30846,-2.5264,-0.35256,0.5
587.51,1047,154.45,-0.17673,-3.0823,-0.461,0.5
592.35,1047.6,154.67,-0.14293,-2.9092,-0.33464,0.5
589.9,1047.4,154.84,-0.4296,-3.0402,-0.44009,0.5
589.9,1047.1,154.68,-0.14161,-2.8491,-0.37739,0.5
592.34,1047.2,154.57,0.13072,-2.8395,-0.30356,0.5
594.66,1047.7,154.35,-0.0080886,-2.7276,-0.28492,0.5
594.7,1047.3,154.29,0.37134,-2.6308,-0.30905,0.5
595.17,1047.9,154.02,0.55216,-2.3864,-0.21346,0.5
557.34,1052.5,154.74,-1.2946,-2.0802,-0.34964,0.5
557.82,1052.1,154.72,-1.1494,-2.0751,-0.33163,0.5
557.87,1052.5,154.88,-1.1698,-2.0283,-0.38269,0.5
559.73,1051.1,154.66,-0.90044,-2.1456,-0.24948,0.5
562.09,1050.1,154.66,-0.70916,-2.1142,-0.20305,0.5
562.4,1050.1,154.7,-0.6819,-2.1094,-0.20019,0.5
559.63,1052.9,155.16,-0.97277,-2.0252,-0.31821,0.5
562.53,1052.5,155.06,-0.77174,-1.9875,-0.20831,0.5
564.79,1050.1,154.76,-0.5079,-2.216,-0.26607,0.5
567.28,1050.1,155.02,-0.35197,-2.2267,-0.32703,0.5
564.82,1052.5,155.3,-0.5263,-2.0345,-0.25013,0.5
567.22,1052.5,155.54,-0.35081,-2.0139,-0.2944,0.5
569.95,1050,155.1,-0.27737,-2.1932,-0.32652,0.5
572.55,1050.1,155.07,-0.27044,-2.2129,-0.29934,0.5
569.97,1052.4,155.75,-0.3087,-1.9731,-0.27079,0.5
572.67,1052.5,155.55,-0.27369,-1.9784,-0.19521,0.5
575.07,1050.1,155.12,-0.3807,-2.3064,-0.36098,0.5
578.04,1050,155.24,-0.44255,-2.4387,-0.43392,0.5
575.04,1052.6,155.52,-0.23901,-2.0122,-0.1812,0.5
577.78,1052.5,155.8,-0.24851,-2.1028,-0.30979,0.5
580.44,1050,154.41,-0.070234,-2.3232,-0.22613,0.5
582.22,1050,154.83,0.18755,-2.1724,-0.095017,0.5
580.3,1051.7,155.29,-0.05478,-2.1007,-0.34534,0.5
582.29,1052.4,155.42,0.19142,-1.9938,-0.21884,0.5
584.89,1049.9,155.22,-0.1248,-2.4377,-0.26997,0.5
587.43,1049.8,155.37,-0.78681,-3.1538,-0.49578,0.5
584.77,1052.4,155.58,0.14238,-2.0236,-0.22895,0.5
587.31,1052.3,155.67,-0.29673,-2.4009,-0.34804,0.5
