"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
529.96,1087.4,152.42,0.0046585,0.52986,-0.32558,0.5
536.8,1086.4,154.57,0.13452,-0.084963,0.09825,0.5
538.2,1084.6,153.79,-0.19564,-0.029502,0.026728,0.5
538.15,1086.9,154.86,0.16605,2.1226,0.50332,0.5
539.78,1084.7,154.11,-0.15823,0.67916,0.13408,0.5
541.95,1084.5,154.65,-0.096837,-0.05269,0.023548,0.5
539.72,1086.9,154.79,-0.028786,0.75933,0.16039,0.5
541.89,1086.8,155.14,-0.10775,-0.097024,0.014182,0.5
544.19,1084.6,155.07,-0.12296,-0.083505,0.015967,0.5
546.82,1084.9,155.72,-0.12338,-0.081452,0.015495,0.5
544.5,1087.1,155.19,-0.12006,-0.090901,0.019932,0.5
547.38,1087.4,156,-0.12179,-0.09014,0.020472,0.5
549.82,1084.9,156.56,-0.10126,-0.085475,0.014079,0.5
550.76,1084.9,156.62,-0.099485,-0.086543,0.012785,0.5
550.44,1086.6,156.63,-0.097543,-0.090916,0.013966,0.5
502.37,1090.2,152.82,-0.011116,0.0084038,-0.096001,0.5
502.43,1090.2,152.86,-0.18814,-0.064284,0.0093243,0.5
502.57,1090.7,152.67,-0.096685,0.030947,-0.0017577,0.5
503.55,1090.6,153.5,-1.3875,-0.96406,0.81797,0.5
509.27,1089.5,154.31,-0.78972,-0.80284,0.43833,0.5
505.44,1092.4,149.98,-1.0072,-0.22211,0.81434,0.5
507.28,1092.6,150.55,-0.11433,-0.29056,0.37597,0.5
510.43,1089.3,154.63,-0.3766,-1.1315,0.24115,0.5
512.6,1089.8,154.91,-0.045996,-0.68065,0.11843,0.5
510.19,1092.2,151.2,-0.052028,-0.0101,-0.08441,0.5
512.58,1092.3,154.27,-0.041358,-0.020752,-0.040209,0.5
514.93,1092.3,155.49,-0.014668,-0.0077929,-0.0027804,0.5
517.53,1090,155.59,-0.095992,0.17278,-0.031805,0.5
517.24,1092,155.86,-0.0088026,-0.0057661,-0.0047546,0.5
515.11,1090.1,155.48,-0.12504,0.035115,-0.015388,0.5
519.87,1090,155.71,0.013422,-0.0095176,-0.0059898,0.5
519.7,1092.1,155.64,0.012565,-0.019096,-0.011439,0.5
519.69,1092.1,155.64,0.012527,-0.019055,-0.011343,0.5
519.94,1090,155.69,0.013518,-0.0093973,-0.0063251,0.5
529.9,1090.8,151.43,-0.027329,-0.011066,-0.01034,0.5
532.24,1092.1,154.13,0.046147,-0.057478,0.083088,0.5
531.3,1092.1,153.29,0.027045,-0.064179,0.066842,0.5
529.98,1089.8,150.94,-0.020125,0.038922,-0.028446,0.5
532.31,1089.6,153.33,0.2823,1.4215,0.081401,0.5
535.01,1089.7,154.65,0.5534,2.858,0.33324,0.5
537.25,1090.1,155.27,0.46935,2.0898,0.33023,0.5
534.78,1092.2,155.14,0.035078,-0.011719,0.08595,0.5
536.94,1092.3,155.32,0.04657,-0.040949,0.046666,0.5
539.48,1089.1,155.16,0.05865,0.15014,0.077642,0.5
541.94,1089.4,155.29,-0.095143,-0.10867,0.022286,0.5
539.24,1092.2,155.73,-0.023938,-0.10991,0.032741,0.5
540.86,1092.2,155.36,-0.088085,-0.11912,0.030265,0.5
544.61,1089.9,154.94,-0.096478,-0.10633,0.026201,0.5
547.24,1090.3,155.96,-0.11588,-0.11832,0.026986,0.5
544.59,1092.3,155.06,-0.10619,-0.13674,0.035641,0.5
546.99,1093.1,156.16,-0.10676,-0.1376,0.029006,0.5
505.82,1096.6,152.43,-0.051569,0.40498,0.17751,0.5
505.42,1096.4,152.19,-0.045185,0.42788,0.18338,0.5
505.28,1094.6,150.55,-1.3955,1.2355,-2.6036,0.5
508.09,1096.5,152.97,-0.093297,0.46119,0.25019,0.5
507.89,1094.5,150.74,-0.039787,0.0021412,0.054213,0.5
510.3,1094.7,151.22,-0.039607,0.0099278,0.0062467,0.5
512.38,1096.6,155.19,-0.051309,-0.012093,-0.00027236,0.5
510.37,1096.5,153.8,-0.098434,0.38911,0.21793,0.5
517,1094.1,156.29,-0.024248,-0.033402,-0.0052355,0.5
516.93,1096.8,156.4,-0.042297,-0.042088,-0.0040698,0.5
515.97,1096.7,156.22,-0.043366,-0.043247,-0.0061506,0.5
519.07,1094,156.31,-0.0082056,-0.036132,-0.0062925,0.5
519.09,1094,156.31,-0.0081954,-0.03622,-0.0063382,0.5
519.13,1094.3,156.31,-0.010946,-0.037322,-0.0049919,0.5
535.59,1094.7,156.22,-0.078375,-0.1205,0.019408,0.5
536.91,1094.7,156.23,-0.079807,-0.12131,0.02425,0.5
536.95,1097,156.6,-0.083187,-0.12619,0.025444,0.5
539.46,1097.1,156.92,-0.08894,-0.12697,0.030394,0.5
542.21,1094.4,156,-0.087863,-0.13082,0.034027,0.5
542.23,1096.8,156.68,-0.09355,-0.12591,0.029498,0.5
539.39,1094.7,156.28,-0.082001,-0.12841,0.030906,0.5
544.75,1094.4,156.36,-0.092688,-0.12395,0.029736,0.5
546.4,1094.6,156.56,-0.095642,-0.11781,0.023834,0.5
544.69,1096.2,156.58,-0.095122,-0.12312,0.023017,0.5
507.84,1099.1,154.2,-0.08545,0.10367,0.098437,0.5
508.37,1099.1,154.4,-0.11657,0.32876,0.10385,0.5
508.63,1100.2,154.39,-0.087266,-0.016855,0.0085418,0.5
512.54,1099.6,155.96,-0.060051,-0.051203,-0.014289,0.5
510.63,1099.3,155.07,-0.10753,0.34659,0.19173,0.5
512.54,1099.4,155.96,-0.059532,-0.04972,-0.014185,0.5
512.46,1101.9,155.99,-0.068645,-0.049612,-0.005584,0.5
510.69,1101.8,155.17,-0.11777,0.067403,-0.0050536,0.5
514.55,1099.5,156.14,-0.058579,-0.049194,-0.0075261,0.5
514.74,1099.5,156.17,-0.058592,-0.049285,-0.0072229,0.5
514.54,1099.7,156.16,-0.059491,-0.049628,-0.0075053,0.5
511.14,1103.5,155.03,-0.14885,0.051395,-0.0415,0.5
512.45,1104.6,156.07,-0.080321,-0.049215,-0.0045094,0.5
510.97,1106.5,155.28,-0.10888,-0.0118,-0.01665,0.5
512.42,1106.3,155.81,-0.093464,-0.038924,-0.001882,0.5
511.04,1111.2,155.51,-0.076378,-0.056932,0.0021777,0.5
511.65,1110.7,156.32,-0.086814,-0.052879,0.0016513,0.5
509.92,1112.4,154.95,-0.07136,-0.061316,0.00022504,0.5
512.33,1112.7,156.37,-0.089159,-0.068075,0.0068463,0.5
510.74,1114.7,154.85,-0.096396,-0.048394,0.0060425,0.5
512.05,1115,155.98,-0.1158,-0.059015,0.01145,0.5
510.37,1117.1,155.37,-0.1285,-0.049878,0.016972,0.5
512.63,1116.9,155.88,-0.14595,-0.055265,0.014663,0.5
510.01,1119.9,155.41,-0.13878,-0.06027,0.016449,0.5
512.82,1119.5,156.22,-0.17069,-0.062456,0.017218,0.5
509.91,1122.4,155.86,-0.082143,-0.033913,-0.069924,0.5
512.93,1122.1,156.72,-0.19388,-0.068269,0.011207,0.5
475.75,1124.4,152.48,-0.61765,-2.2382,-0.40683,0.5
476.89,1125.2,151.63,1.5574,-0.8204,-2.557,0.5
477.11,1127.4,152.99,1.524,-2.4862,-0.11988,0.5
479.33,1123.7,149.63,0.50332,0.10672,-0.48823,0.5
481.71,1125.3,149.44,0.60393,0.72122,-1.3324,0.5
481.87,1125.8,149.97,1.0304,-0.78231,-0.39572,0.5
479.44,1124.2,150.06,0.38695,-0.35927,-0.17552,0.5
507.66,1127,154.68,-0.26354,-0.063845,0.0047594,0.5
508.07,1125.6,154.45,-0.31007,-0.017997,0.031156,0.5
508.09,1127,154.76,-0.27132,-0.18498,-0.01081,0.5
509.93,1124.7,156.35,-0.10169,0.0077725,-0.12705,0.5
512.58,1127.3,157.18,-0.25112,-0.067545,-0.0023739,0.5
510.04,1127.3,156.29,-0.22996,-0.054299,-0.0014641,0.5
512.69,1124.7,157.12,-0.21811,-0.063588,-0.0044475,0.5
476.28,1133,153.23,1.0616,-3.65,-0.6946,0.5
475,1131.2,152.93,1.5238,-4.5798,0.70731,0.5
476.64,1133,153.24,1.8887,-3.5515,0.17039,0.5
506.9,1132.4,154.94,-0.26523,-0.0064298,-0.015739,0.5
507.14,1129.8,155.07,-0.22506,-0.054294,-0.0069531,0.5
507.71,1129.8,155.28,-0.31669,-0.14176,0.014418,0.5
507.44,1132.4,155.22,-0.34324,-0.1018,-0.0093436,0.5
510.1,1129.8,156.37,-0.27697,-0.061227,-0.0093759,0.5
512.07,1132.3,157.29,-0.33194,-0.058539,-0.020031,0.5
510.07,1132.5,156.7,-0.32286,-0.059607,-0.022995,0.5
512.26,1129.9,157.02,-0.2893,-0.062992,-0.0087813,0.5
466.68,1137.5,154.29,-1.3275,-2.3773,-0.55168,0.5
466.87,1137.2,154.18,-1.4213,-2.478,-0.5064,0.5
466.9,1137.5,154.26,-1.1535,-2.3005,-0.63519,0.5
472.28,1135.8,153.38,1.3527,1.3172,0.83862,0.5
469.67,1135.2,153.21,-1.9285,-3.3905,-0.57187,0.5
470.85,1134.5,152.69,-1.7804,-2.6211,-0.5253,0.5
472.46,1137.2,153.98,1.6762,-0.050019,0.52011,0.5
469.36,1137.5,154.44,0.58994,-1.7417,-1.1165,0.5
475.05,1136.9,154.39,2.1783,-0.76494,0.34507,0.5
475.29,1134.7,153.76,1.1526,-1.5157,-1.913,0.5
476.6,1133.9,153.53,2.1013,-3.3825,-0.51077,0.5
476.46,1136.6,154.29,1.6015,-2.9206,-0.81234,0.5
506.9,1137.5,154.85,-2.2017,-0.18316,0.019573,0.5
506.71,1134.5,154.99,-0.80316,-0.026025,-0.091046,0.5
507.59,1134.5,155.54,-0.33268,-0.20406,-0.31141,0.5
507.62,1137.5,155.34,-1.0739,-0.45714,-0.53166,0.5
510.1,1135.1,157.11,-0.3461,-0.041594,-0.050193,0.5
512.08,1137.2,157.38,-0.22014,0.0073317,-0.18006,0.5
510.06,1136.9,157.11,0.16329,0.11329,-0.44117,0.5
512,1134.9,157.41,-0.36291,-0.047155,-0.037193,0.5
459.9,1142.6,154.53,-1.9663,-2.5241,-0.88267,0.5
459.92,1142.2,154.48,-2.0895,-2.8697,-0.6688,0.5
461.92,1142.4,154.91,-1.622,-2.5238,-0.72955,0.5
469.43,1140,155.14,0.058917,-2.2693,-0.38707,0.5
472.24,1139.9,154.94,0.44518,-2.221,-0.12675,0.5
472.29,1141.9,154.83,0.21082,-3.2039,-0.2258,0.5
469.64,1141.5,154.94,-0.36853,-2.7385,-0.31123,0.5
489.95,1140,154.46,-0.059799,-5.3001,0.80993,0.5
492.13,1140.1,155.05,0.019713,-5.4574,0.84799,0.5
489.94,1142.5,154.99,0.088029,-5.0043,0.85144,0.5
492.25,1142.4,155.44,-0.3448,-5.1579,1.0068,0.5
496.98,1140.1,155.5,-0.32567,-5.7941,0.88277,0.5
497.1,1140.2,155.52,-0.32866,-5.797,0.87903,0.5
