"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
535.01,1089.7,154.77,0.19918,1.5434,0.28748,0.5
537.25,1090.1,155.33,0.19324,1.4601,0.22782,0.5
534.77,1092.2,155.36,-0.11631,-0.22477,0.058417,0.5
536.95,1092.3,155.49,-0.084298,-0.20161,0.043615,0.5
539.48,1089.1,155.24,-0.070011,-0.15148,0.069181,0.5
541.94,1089.4,155.37,-0.15122,-0.21436,0.043394,0.5
539.25,1092.2,155.89,-0.10488,-0.22754,0.04298,0.5
540.97,1092.2,155.6,-0.1551,-0.22806,0.049569,0.5
544.61,1089.9,155.17,-0.18654,-0.21973,0.0533,0.5
547.24,1090.3,156.15,-0.22974,-0.23459,0.049672,0.5
544.58,1092.3,155.36,-0.18358,-0.25252,0.060915,0.5
547,1093.1,156.32,-0.21288,-0.24864,0.049359,0.5
505.57,1096.6,152.48,0.83766,0.11883,-0.070752,0.5
505.43,1096.5,152.38,0.85342,0.12338,-0.071266,0.5
505.28,1094.6,150.57,-2.1846,2.9186,2.4318,0.5
508.08,1096.5,153.1,-0.23067,4.0945,3.5749,0.5
507.88,1094.5,150.82,-0.093873,0.14437,0.46622,0.5
510.31,1095.1,151.77,-0.19011,0.22995,0.15175,0.5
512.03,1096.6,155.03,-0.17145,0.13259,0.11388,0.5
510.37,1096.6,153.89,-0.27806,0.95277,0.58119,0.5
536.4,1094.7,156.39,-0.15628,-0.22896,0.020985,0.5
536.92,1094.7,156.4,-0.15729,-0.22903,0.021919,0.5
536.94,1095.8,156.54,-0.15905,-0.23032,0.023993,0.5
539.45,1096.6,156.91,-0.16305,-0.23257,0.027291,0.5
542.19,1094.5,156.23,-0.1601,-0.23345,0.042802,0.5
542.21,1096.2,156.7,-0.16831,-0.23099,0.032871,0.5
539.4,1094.7,156.44,-0.15044,-0.23402,0.031751,0.5
544.74,1094.5,156.5,-0.18187,-0.22235,0.042526,0.5
545.73,1094.6,156.61,-0.18785,-0.21923,0.039136,0.5
544.71,1095.4,156.63,-0.18187,-0.22334,0.037167,0.5
507.53,1099.1,154.22,0.23759,-0.18483,0.03847,0.5
508.36,1099.1,154.53,-0.44955,3.1046,2.2201,0.5
508.77,1100.9,154.51,-0.37176,-0.23644,-0.005622,0.5
510.62,1099.3,155.15,-0.54686,1.892,0.65224,0.5
512.45,1101.9,156.02,-0.19042,-0.11022,-0.026124,0.5
510.68,1101.8,155.24,-1.5544,2.0487,0.36854,0.5
512.49,1099.4,155.95,-0.17561,-0.10011,-0.021503,0.5
511.12,1103.5,155.12,-1.8781,1.5899,0.39283,0.5
512.45,1104.6,156.14,-0.20081,-0.086029,-0.023355,0.5
510.93,1106.5,155.47,-0.71636,0.35894,0.11601,0.5
512.4,1106.4,156.02,-0.2222,-0.1225,-0.015134,0.5
510.96,1111,155.72,-0.2667,0.044743,-0.029452,0.5
511.74,1110.6,156.52,-0.21914,-0.18462,-0.0023585,0.5
509.95,1112.5,155.19,-0.12059,0.10039,-0.021788,0.5
512.32,1112.7,156.55,-0.21259,-0.21036,0.011299,0.5
510.69,1114.7,155.09,-0.13809,-0.041855,0.021172,0.5
512.1,1115,156.19,-0.23959,-0.18801,0.023947,0.5
510.35,1117.1,155.57,-0.22736,-0.16289,0.047414,0.5
512.62,1117,156.09,-0.27399,-0.18396,0.036796,0.5
482.46,1123.1,151.62,0.15662,-8.5178,-0.9938,0.5
479.26,1123.4,149.65,0.04873,-0.68967,-0.1267,0.5
479.26,1123.3,149.56,0.030988,-0.35789,-0.084136,0.5
482.42,1121.9,150.28,0.57873,-5.2407,-1.4181,0.5
484.85,1121.4,151.78,-0.32538,-9.4938,-2.0052,0.5
487.19,1121.3,152.96,-1.2458,-10.809,-1.9557,0.5
487.27,1122.3,153.91,-0.3841,-10.425,-1.5514,0.5
484.94,1122.8,152.55,-0.30776,-8.9927,-1.2895,0.5
491.97,1122.5,154.88,-1.9326,-13.945,-3.168,0.5
489.5,1122.2,154.55,-0.92912,-12.829,-2.3366,0.5
489.56,1120.4,153.33,-1.2573,-11.964,-2.0298,0.5
491.92,1121.6,154.3,-1.462,-13.533,-2.4698,0.5
510.02,1119.9,155.71,-0.12819,-0.22557,-0.11208,0.5
512.81,1119.5,156.47,-0.2955,-0.21085,0.052656,0.5
509.94,1122.4,156.19,-0.039709,-0.30857,-0.37932,0.5
512.92,1122.1,156.9,-0.30292,-0.23634,0.053695,0.5
475.21,1124,153.24,-1.9417,-5.2968,0.099518,0.5
476.95,1125.1,152.11,-1.0973,-3.2105,-0.93663,0.5
474.5,1127.9,153.76,-2.3667,-7.3159,0.95616,0.5
477.18,1127.6,154.07,-2.6491,-7.8005,0.52379,0.5
479.49,1124.6,152.01,-0.24576,-7.4879,-1.4684,0.5
480.31,1127.1,154.67,-3.3197,-9.7677,-0.80593,0.5
479.88,1127.1,154.57,-3.1507,-9.4486,-0.56196,0.5
479.68,1124.7,152.06,-0.31232,-7.8125,-1.5063,0.5
487.16,1124.6,155.2,-1.7758,-12.307,-2.0699,0.5
487.51,1126.8,155.78,-3.9719,-13.612,-2.3977,0.5
487.23,1126.8,155.79,-3.9855,-13.519,-2.392,0.5
487.35,1124.6,155.21,-1.781,-12.426,-2.0854,0.5
489.32,1124.6,155.42,-2.3399,-14,-2.8659,0.5
491.94,1124.7,155.82,-3.1979,-14.641,-3.4859,0.5
489.27,1126.8,155.85,-4.1374,-14.379,-2.9393,0.5
491.83,1126.9,156.38,-4.4981,-14.662,-3.2865,0.5
495.65,1127.2,156.76,-4.2416,-14.231,-3.0363,0.5
497.79,1125.3,155.97,-2.6969,-13.538,-3.2621,0.5
497.8,1126.6,156.66,-3.1717,-13.563,-2.9559,0.5
494.97,1127.1,156.68,-4.5122,-14.447,-3.141,0.5
495.03,1125,156.01,-3.5351,-14.498,-3.4954,0.5
502.02,1125.5,155.26,0.7575,-7.9992,-0.10953,0.5
502.77,1126.6,155.3,0.80688,-6.6289,0.30993,0.5
502.62,1127.7,156.43,0.081695,-10.107,-0.84599,0.5
500.15,1125.5,155.87,-1.1989,-12.155,-2.3749,0.5
502,1127.7,156.8,-0.46632,-11.455,-1.4278,0.5
500.21,1126.6,156.64,-1.791,-12.68,-2.6027,0.5
506.17,1127.3,155.17,0.23246,-2.0793,0.43846,0.5
507.6,1124.3,154.56,-0.56344,-0.79633,0.32795,0.5
508.02,1124.3,154.73,-0.61911,-0.53831,0.34132,0.5
508.04,1127,155.26,-0.058234,-1.344,0.30164,0.5
509.98,1124.7,156.65,-0.21516,-0.26977,-0.062844,0.5
512.07,1127.3,157.14,-0.30655,-0.29312,0.057942,0.5
510.06,1127.3,156.63,-0.28753,-0.35763,0.092733,0.5
512.31,1124.7,157.11,-0.28913,-0.25482,0.019655,0.5
474.63,1130.5,153.42,-3.4207,-8.6123,0.61178,0.5
477.05,1130.4,154.57,-4.0563,-9.387,0.43076,0.5
475.78,1132.7,154.44,-4.8701,-9.5889,-1.0553,0.5
477.29,1132.6,155.03,-5.8188,-10.585,-0.87514,0.5
479.76,1129.9,155.49,-4.9986,-11.412,-0.35742,0.5
482.42,1129.5,156.2,-5.5501,-13.064,-1.6133,0.5
479.56,1132.5,156.09,-6.1095,-11.948,-1.2608,0.5
482.29,1132.3,156.73,-5.8111,-12.978,-1.6877,0.5
