"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
514.84,1067.6,152.79,2.4939,3.7127,2.1848,0.5
517.54,1067.6,152.64,0.6582,1.4196,0.88357,0.5
520.59,1064.3,151.51,0.06846,2.3531,1.8451,0.5
522.69,1064.7,150.8,1.0952,1.8969,-1.5814,0.5
520.16,1067.4,152.59,0.076055,1.6017,1.0525,0.5
522.73,1067.5,152.85,0.32048,0.89266,-0.35087,0.5
541.65,1068.5,149.83,0.14019,-0.18912,0.1682,0.5
541.99,1068.1,149.47,0,0,0,0.5
541.96,1068.5,149.88,-0.86542,-0.26897,0.66801,0.5
544.51,1065.5,149.99,0.86232,-2.3971,3.8632,0.5
547.17,1065.1,152.25,1.295,-5.5752,5.2695,0.5
544.19,1068.1,151.57,0.18898,0.028902,0.10651,0.5
546.93,1067.5,151.52,0.096203,-0.060081,0.24121,0.5
549.74,1065,153.84,1.0818,-4.6334,2.7385,0.5
552.06,1065.1,154.88,0.8138,-2.2145,0.835,0.5
549.71,1067.3,154.04,0.0013546,-0.045249,0.056943,0.5
552.11,1067.4,155.47,-0.031006,-0.063729,-0.0076784,0.5
555.89,1067.5,156.39,-0.062733,-0.055026,-0.010247,0.5
557.31,1065,156.63,-0.047465,-0.039197,-0.0065809,0.5
557.29,1066.1,156.6,-0.051209,-0.044968,-0.0071866,0.5
554.58,1067.5,156.24,-0.069144,-0.057613,-0.012401,0.5
554.56,1065.1,155.92,0.047904,-0.18779,0.021971,0.5
508.08,1068.8,151.41,0.76136,1.4492,0.79119,0.5
508.08,1068.8,151.41,0.75531,1.4633,0.79933,0.5
508.08,1068.9,151.42,0.75857,1.4503,0.79151,0.5
510.85,1068.9,152.79,-0.71077,6.1155,3.4052,0.5
512.27,1070.5,153.33,1.2134,7.1059,3.4407,0.5
510.44,1072.6,154.32,-0.38626,4.3188,2.1967,0.5
512.76,1072.6,154.54,0.92246,5.2328,1.997,0.5
515.28,1070.2,153.92,2.6408,4.9915,2.2208,0.5
517.77,1070.4,153.68,1.2226,2.2469,0.75511,0.5
515.36,1072.5,154.83,2.491,5.2817,1.5739,0.5
517.74,1072.4,154.33,1.5632,2.7348,0.63339,0.5
519.91,1070.2,154.12,0.39663,1.8787,0.5788,0.5
522.5,1070.2,154.17,0.65004,1.8175,0.27692,0.5
519.91,1072.5,154.41,0.95083,1.3144,0.21357,0.5
522.48,1072.7,154.18,1.0323,1.0274,-0.14121,0.5
525.51,1070.3,153.23,0.13426,0.054686,-0.079265,0.5
528.18,1072.4,150.04,0.21249,0.039761,-0.082715,0.5
528.26,1073.1,149.63,0.30335,0.053113,0.26675,0.5
525.27,1070.2,153.44,0.34281,0.22849,-0.18722,0.5
525.37,1072.8,153.21,0.80317,0.45006,-0.43172,0.5
539.56,1072.2,150.58,-1.0171,1.0021,-0.0078054,0.5
540.7,1069.3,150.56,-1.7554,0.33073,0.23172,0.5
541.98,1069.2,150.9,-3.6635,-1.8073,-0.055062,0.5
541.92,1072.2,151.1,-1.8943,-1.4243,0.33191,0.5
544.27,1069.5,151.97,-0.033978,0.010688,-0.016467,0.5
544.61,1069.5,151.97,-0.039368,0.0031244,-0.016469,0.5
544.31,1070.8,151.86,-0.011928,0.0078401,0.022672,0.5
507.77,1077.4,154.51,-0.15868,0.095612,-0.20904,0.5
508.06,1077,154.49,-0.17492,0.1465,-0.11419,0.5
507.82,1077.4,154.54,-0.22949,0.14513,-0.14695,0.5
510.26,1075.8,154.73,-0.18556,0.99689,0.11821,0.5
512.6,1075.4,155.1,0.69925,2.8138,0.57043,0.5
510.29,1077.6,155.06,-1.2759,0.17382,-0.049626,0.5
512.66,1077.6,154.72,-1.4443,1.0676,0.1307,0.5
515.21,1075.2,155.18,1.8295,4.2516,0.73929,0.5
517.7,1074.9,155,1.2217,2.2544,0.39697,0.5
515.14,1077.8,155.01,-1.3499,1.5791,0.15874,0.5
517.61,1077.6,155.05,-2.1502,1.1442,0.27516,0.5
520.02,1074.9,154.81,0.22931,0.68235,0.2469,0.5
522.53,1075.1,154.31,-0.94521,0.2569,0.567,0.5
520.05,1077.5,154.92,-3.6107,0.47874,0.72287,0.5
522.56,1077.5,154.54,-4.7677,0.23445,1.8764,0.5
525.18,1075.1,153.07,-1.3628,0.12868,1.0284,0.5
528.07,1075.1,150.82,-1.8461,0.15809,1.569,0.5
524.71,1077.6,153.05,-4.3379,0.10758,2.7268,0.5
528.79,1077.7,151.57,-2.2694,0.07233,1.9458,0.5
532.3,1076.2,149.2,-0.059023,0.12434,0.030046,0.5
529.93,1077.7,151.09,-0.26683,0.30811,0.098116,0.5
529.92,1075,149.14,0,0,0,0.5
532.28,1075.9,149,0,0,0,0.5
534.63,1074.5,149.37,0,0,0,0.5
534.75,1074.3,149.38,0,0,0,0.5
537.06,1075.7,149.94,-0.90508,-2.1393,0.59441,0.5
534.67,1077.7,150.16,0.40082,0.15141,0.099592,0.5
537.11,1077.7,150.48,1.354,0.23645,0.79811,0.5
539.47,1074.6,150.71,-1.4611,-1.7447,2.1548,0.5
541.82,1075.1,151,1.6095,0.17356,2.6091,0.5
539.46,1077.7,149.87,1.7619,1.3729,2.168,0.5
541.73,1077.6,150.88,2.1528,1.3998,3.5438,0.5
544.09,1075.2,152.6,1.8248,0.96473,2.7788,0.5
546.64,1075.4,154.82,0.42406,0.83515,0.75908,0.5
543.68,1077.8,153.54,1.2818,0.81906,1.8652,0.5
546.52,1077.3,155.16,0.41518,0.74721,0.56573,0.5
549.69,1075,155.51,-0.025562,0.066971,0.051279,0.5
552.13,1077.5,156.44,-0.065649,-0.048438,0.023087,0.5
549.78,1077.4,155.6,0.024447,0.13193,0.069995,0.5
552.03,1074.9,156.25,-0.071961,-0.056292,0.013245,0.5
506.64,1082.3,154.6,-0.11358,0.10258,-0.14842,0.5
507.6,1080.8,154.56,-0.009292,-0.0021342,-0.0085338,0.5
507.68,1082.4,154.97,-2.3264,0.85982,-0.037651,0.5
512.47,1082,155.13,-3.1893,0.89669,0.0036171,0.5
510.09,1082.4,155.08,-3.0681,0.91793,-0.016075,0.5
510.15,1079.9,154.78,-0.0033054,-0.0023714,-0.0025374,0.5
512.64,1079.5,154.54,-0.0014995,-0.0018091,-0.0012928,0.5
514.9,1078.9,154.58,-2.3913,0.57129,0.042982,0.5
517.64,1079.6,155.06,-4.6419,0.6652,0.24189,0.5
514.81,1081.5,155.29,-3.9194,1.0089,0.077438,0.5
516.97,1080.7,155.27,-4.731,0.85316,0.34268,0.5
520.07,1079.9,154.99,-4.9559,0.30936,0.6898,0.5
522.67,1080,154.62,-4.2716,0.18832,1.4287,0.5
520.04,1082,154.84,-4.0525,0.26807,0.48849,0.5
522.57,1082.3,154.7,-2.544,0.17131,0.35583,0.5
525.07,1079.9,153.49,-2.5882,0.17656,1.4341,0.5
528.17,1079.7,151.29,0.09752,0.67909,0.71512,0.5
525.01,1082.3,154.43,-0.021889,0.21854,-0.043153,0.5
527.56,1082.3,153.19,0.042723,0.56137,0.47182,0.5
532.36,1081.8,152.63,0.41008,0.64154,0.23742,0.5
530.36,1082.1,152.64,0.065583,0.095262,0.037459,0.5
530.06,1082.1,152.63,0.00783,0.15613,0.11364,0.5
532.33,1079.7,151.52,0.24528,5.0306,4.5144,0.5
530.68,1079.1,151.46,0.10611,2.5663,2.2878,0.5
536.72,1082,152.58,0.077588,0.21197,0.083482,0.5
535.14,1081.5,152,0.21053,0.39152,0.1433,0.5
534.75,1079.5,150.74,0.68512,5.314,5.4279,0.5
537.8,1081.9,152.82,0.48426,2.1352,1.6607,0.5
537.22,1079.6,151.82,1.577,2.7026,3.1421,0.5
539.42,1079.2,151.49,1.593,1.5087,1.6887,0.5
541.61,1079.8,152.43,0.62035,0.95959,1.0432,0.5
539.57,1081.5,153.62,0.98601,1.7777,0.9201,0.5
541.99,1082,153.75,0.14103,0.39506,0.17784,0.5
543.68,1078.8,153.9,0.17573,0.28156,0.24753,0.5
546.4,1079.8,155.54,0.13374,0.27416,0.15687,0.5
543.97,1082.1,154.45,-0.11351,2.8093e-05,0.012708,0.5
546.48,1082.4,155.49,-0.11464,-0.02498,0.0048895,0.5
549.81,1079.9,155.96,-0.019129,0.042498,0.038832,0.5
552.25,1082.5,156.45,-0.082462,-0.073124,0.014792,0.5
549.79,1082.5,156.12,-0.089311,-0.049631,0.01817,0.5
552.21,1080,156.52,-0.071516,-0.060335,0.022071,0.5
505.18,1085,154.97,-1.035,0.28595,-0.048667,0.5
507.88,1084.8,155.06,-3.1699,0.98335,0.12276,0.5
504.7,1087.9,154.98,-2.6681,-0.10124,0.048,0.5
508.16,1087.1,154.75,-2.0417,-0.16622,0.34373,0.5
510.15,1084.7,155.04,-3.1865,0.93798,0.026859,0.5
512.37,1084.5,155.05,-3.474,0.8448,-0.11433,0.5
510.32,1086.8,154.58,-1.1723,-0.33794,0.23511,0.5
512.45,1086.9,155.14,-1.3871,0.035513,0.010492,0.5
514.84,1084.3,155.37,-3.9754,0.67167,0.0065899,0.5
517.6,1084.2,155.31,-4.1307,0.43688,0.40454,0.5
514.97,1087.1,155.35,-1.6718,0.2879,-0.035759,0.5
517.69,1087.3,155.57,-2.7779,0.29214,0.24031,0.5
520.14,1084.5,155.07,-4.6528,0.22863,0.68438,0.5
522.5,1084.7,155.35,-2.6171,0.11035,0.39412,0.5
520.05,1087.3,155.62,-2.5023,-0.019264,0.42059,0.5
522.45,1087.4,155.34,-0.0014321,0.00094831,0.013635,0.5
525.01,1086.8,154.55,-0.0046017,0.0095533,0.00089204,0.5
527.55,1087.6,153.37,-0.13045,-0.30076,0.1176,0.5
525.03,1087.5,154.27,-0.0038531,0.0078595,-0.0017994,0.5
525,1084.8,155.25,-0.010345,0.0046799,0.011381,0.5
527.5,1084.9,153.75,-0.16344,-0.1558,0.091861,0.5
529.86,1084.8,152.96,0.0054296,-0.0042898,0.0099187,0.5
532.41,1086.9,153.12,0.66089,-0.042646,0.25675,0.5
532.41,1087.1,153.18,0.72499,0.28628,0.24516,0.5
529.85,1084.8,152.96,0.0023082,0.00026045,0.0072849,0.5
529.96,1087.4,152.41,-0.016363,0.40428,-0.39961,0.5
537.11,1086.5,154.57,0.12288,-0.060138,0.10696,0.5
538.2,1085.1,153.94,-0.20369,-0.013873,0.00079875,0.5
538.16,1086.9,154.81,0.2894,2.8091,0.67138,0.5
539.78,1084.7,154.1,0.59013,2.3247,0.59687,0.5
541.95,1084.5,154.63,-0.052127,0.1008,0.058256,0.5
539.72,1086.9,154.77,0.54783,2.5833,0.43384,0.5
541.89,1086.8,155.11,-0.03252,0.016759,0.037903,0.5
544.18,1084.6,155.04,-0.14021,-0.050821,0.0025988,0.5
546.81,1084.9,155.68,-0.14207,-0.046147,0.0087652,0.5
544.5,1087.1,155.15,-0.097729,-0.062836,0.021439,0.5
547.38,1087.4,155.96,-0.12964,-0.059703,0.027731,0.5
549.81,1084.9,156.51,-0.10152,-0.067156,0.01532,0.5
550.93,1084.9,156.58,-0.096964,-0.069278,0.011018,0.5
550.53,1086.9,156.6,-0.093536,-0.065134,0.020119,0.5
502.33,1090.2,152.83,-0.009105,0.012918,-0.16273,0.5
502.43,1090.2,152.9,-0.41907,-0.11231,0.059355,0.5
502.66,1091,152.57,-0.20494,0.066169,0.051439,0.5
503.55,1090.6,153.5,-1.9547,-0.78119,0.83622,0.5
509.27,1089.5,154.31,-0.99916,-0.72715,0.4117,0.5
505.44,1092.4,149.98,-1.381,0.078675,0.84803,0.5
507.28,1092.6,150.54,-0.12324,-0.24075,0.28084,0.5
510.43,1089.3,154.63,-0.27539,-1.191,0.27036,0.5
512.6,1089.8,154.91,-0.039094,-0.53407,0.09778,0.5
510.19,1092.2,151.2,-0.045046,-0.0068268,-0.082186,0.5
512.58,1092.3,154.27,-0.03167,-0.014325,-0.037219,0.5
514.93,1092.3,155.49,-0.0080339,0.015205,-0.0070015,0.5
517.24,1092,155.85,-0.0041548,0.011642,-0.0088881,0.5
516.82,1092,155.79,-0.0045451,0.011798,-0.0084748,0.5
515.11,1090.1,155.48,-0.18348,0.29411,-0.05109,0.5
517.53,1090,155.58,-0.17885,0.37528,-0.059513,0.5
519.87,1090,155.71,0.017845,0.001315,-0.0078693,0.5
519.7,1092.1,155.64,0.02031,-0.013996,-0.015036,0.5
519.69,1092.1,155.64,0.020263,-0.013968,-0.014909,0.5
519.93,1090,155.69,0.017916,0.0013606,-0.008227,0.5
529.9,1090.9,151.43,-0.043936,-0.084915,0.024456,0.5
532.24,1092.1,154.06,0.14489,-0.024014,0.11744,0.5
531.1,1092.1,153.05,0.096481,-0.029879,0.086965,0.5
529.98,1089.8,150.91,-0.066115,-0.1019,0.021971,0.5
532.31,1089.6,153.29,0.23534,1.1298,0.10151,0.5
535.01,1089.7,154.61,0.55677,3.091,0.41786,0.5
537.25,1090.1,155.24,0.76267,3.5237,0.58405,0.5
534.78,1092.2,155.08,0.13306,0.11514,0.11958,0.5
536.94,1092.3,155.27,0.17115,0.27105,0.098503,0.5
539.48,1089,155.14,0.37228,1.0731,0.2144,0.5
541.94,1089.4,155.27,-0.031305,-0.040903,0.035174,0.5
539.24,1092.2,155.69,0.08556,0.06728,0.058407,0.5
540.82,1092.2,155.28,-0.063275,-0.073158,0.029084,0.5
544.61,1089.9,154.87,-0.08089,-0.074284,0.029451,0.5
547.24,1090.3,155.89,-0.11105,-0.091343,0.031844,0.5
544.59,1092.3,154.96,-0.1038,-0.10388,0.03192,0.5
546.99,1093.2,156.1,-0.091592,-0.10183,0.027563,0.5
505.83,1096.6,152.43,-0.030127,0.76017,0.2472,0.5
505.43,1096.4,152.2,-0.024487,0.80255,0.25545,0.5
505.28,1094.6,150.55,-1.5987,1.6579,-3.6183,0.5
508.09,1096.5,152.94,-0.083814,0.59768,0.30849,0.5
507.89,1094.5,150.72,-0.044346,0.017069,0.075529,0.5
510.29,1094.6,151.12,-0.022187,0.013196,-0.0017788,0.5
512.45,1096.6,155.23,-0.032883,-0.014446,-0.0070501,0.5
510.37,1096.5,153.78,-0.066958,0.28488,0.14469,0.5
516.3,1093.9,155.97,-0.015351,-0.024331,-0.0051402,0.5
516.93,1096.8,156.4,-0.026409,-0.029192,-0.0034025,0.5
514.97,1096.7,156.02,-0.028355,-0.030114,-0.0059344,0.5
517.01,1093.8,156.28,-0.014566,-0.024437,-0.0049403,0.5
519.07,1094,156.31,0.00054812,-0.02609,-0.0078312,0.5
519.09,1094,156.31,0.00056272,-0.026188,-0.0079132,0.5
519.19,1094.6,156.31,-0.0037243,-0.027498,-0.0056047,0.5
535.34,1094.7,156.17,-0.053899,-0.073623,0.01169,0.5
536.9,1094.7,156.18,-0.051001,-0.074619,0.013767,0.5
536.95,1097.3,156.61,-0.063404,-0.078134,0.017545,0.5
539.46,1097.3,156.92,-0.067385,-0.079398,0.016138,0.5
542.22,1094.4,155.92,-0.079868,-0.084517,0.022305,0.5
542.24,1097,156.67,-0.069557,-0.080012,0.017186,0.5
539.39,1094.6,156.23,-0.063656,-0.078208,0.015966,0.5
544.76,1094.4,156.32,-0.079073,-0.08272,0.025588,0.5
546.61,1094.6,156.55,-0.076405,-0.073326,0.023251,0.5
544.69,1096.5,156.56,-0.07107,-0.078617,0.020446,0.5
507.9,1099.1,154.2,-0.069195,0.20737,0.14056,0.5
508.37,1099.1,154.38,-0.091015,0.44578,0.12711,0.5
508.61,1100.1,154.37,-0.06733,0.011933,0.010575,0.5
510.63,1099.3,155.05,-0.077646,0.25245,0.12593,0.5
512.55,1099.4,155.95,-0.037549,-0.032125,-0.010985,0.5
510.69,1101.8,155.15,-0.082966,0.0866,-0.0057921,0.5
512.46,1101.9,155.98,-0.043324,-0.033399,-0.0044503,0.5
514.55,1099.5,156.14,-0.03695,-0.031891,-0.0053419,0.5
515.33,1099.5,156.24,-0.036989,-0.03236,-0.0046279,0.5
514.51,1100.3,156.21,-0.03925,-0.032933,-0.0052366,0.5
511.15,1103.5,155.02,-0.094697,0.091762,-0.03286,0.5
512.45,1104.6,156.05,-0.04896,-0.030012,-0.0027689,0.5
510.97,1106.5,155.24,-0.065571,0.0099457,-0.011089,0.5
512.43,1106.3,155.76,-0.059258,-0.014469,0.00060548,0.5
511.06,1111.2,155.45,-0.06037,-0.023515,-0.010118,0.5
511.63,1110.7,156.26,-0.046989,-0.027684,0.0011596,0.5
509.92,1112.4,154.88,-0.059472,-0.021034,-0.012046,0.5
512.34,1112.7,156.32,-0.040054,-0.045928,0.0041031,0.5
510.76,1114.7,154.78,-0.064093,-0.021646,0.00017931,0.5
512.04,1115,155.92,-0.066238,-0.039945,0.0086817,0.5
510.37,1117.1,155.31,-0.080004,-0.031225,0.01295,0.5
512.63,1116.9,155.82,-0.095561,-0.03678,0.01021,0.5
510,1119.9,155.32,-0.087089,-0.045659,0.013711,0.5
512.83,1119.5,156.15,-0.11421,-0.042344,0.012439,0.5
509.9,1122.4,155.76,-0.044024,-0.081822,-0.010023,0.5
512.93,1122.1,156.68,-0.12847,-0.043597,0.0081686,0.5
507.88,1127,154.61,-0.27582,-0.02387,0.007035,0.5
508.09,1126.3,154.5,-0.19756,-0.017322,0.012277,0.5
508.1,1127,154.65,-0.12462,-0.12584,-0.033138,0.5
509.92,1124.7,156.25,-0.014411,-0.0092938,-0.033061,0.5
512.61,1127.3,157.18,-0.16658,-0.036426,-0.0016966,0.5
510.03,1127.3,156.18,-0.087954,-0.012524,0.0026472,0.5
512.72,1124.7,157.12,-0.14245,-0.037786,-0.00069526,0.5
467.06,1132.1,154.18,-2.1028,-2.6023,-0.49119,0.5
467.28,1131.2,153.88,-1.4711,-2.7151,-0.70333,0.5
467.32,1132.1,154.09,-2.0326,-3.0817,-0.76502,0.5
472.55,1130.8,152.67,0.58548,-6.727,0.78649,0.5
472.38,1130.9,152.55,0.33772,-6.0263,0.84643,0.5
469.72,1129.8,153.42,-0.23188,-5.303,-0.10395,0.5
469.65,1129.7,153.53,-0.28064,-5.2838,-0.34878,0.5
476.21,1133,153.41,0.3713,-3.1121,-1.5227,0.5
474.69,1130.8,152.92,1.518,-3.5445,0.37314,0.5
476.77,1132.9,153.37,1.9206,-2.8913,-0.063972,0.5
507.1,1132.4,154.94,-0.14328,-0.0070609,-0.023662,0.5
507.36,1129.8,155.06,-0.087076,-0.029089,-0.0011293,0.5
507.71,1129.8,155.19,-0.11917,-0.11752,0.037244,0.5
507.44,1132.4,155.1,-0.19479,-0.030425,0.0056117,0.5
510.1,1129.8,156.27,-0.18732,-0.027427,-0.0056933,0.5
512.34,1132.3,157.29,-0.23663,-0.022296,-0.018206,0.5
510.07,1132.5,156.6,-0.2306,-0.024627,-0.02239,0.5
512.43,1129.9,157.02,-0.19897,-0.029985,-0.0066754,0.5
465.01,1137.6,154.96,-1.5601,-1.7845,-0.48935,0.5
465.69,1135.2,154.53,-2.3498,-2.4251,-0.24783,0.5
466.85,1135.2,154.55,-2.7455,-3.0342,-0.21979,0.5
466.94,1137.5,154.69,-0.70904,-1.8152,-0.97734,0.5
469.44,1137.5,154.7,0.03337,-1.5108,-1.1082,0.5
472.41,1136.4,153.91,0.8805,-0.29686,-0.16554,0.5
472.52,1137.3,154.28,1.0756,-0.97229,-0.39821,0.5
470.11,1135.2,153.56,-1.1358,-2.9854,-0.64652,0.5
475.06,1137,154.6,2.8939,-0.70163,0.0577,0.5
475.31,1134.8,153.93,0.029365,-1.06,-2.9863,0.5
477.06,1133.7,153.61,2.2042,-2.6066,-0.61752,0.5
477.32,1136.5,154.44,1.8625,-2.2954,-0.9166,0.5
506.94,1137.5,154.84,-1.8829,0.072109,-0.34023,0.5
506.77,1134.5,154.98,-0.73579,0.046173,-0.1274,0.5
507.59,1134.5,155.5,-0.26479,0.07621,-0.38277,0.5
507.62,1137.5,155.36,-1.012,0.029344,-0.86727,0.5
510.1,1135.1,157.08,-0.25754,0.0011371,-0.066821,0.5
512.3,1137.2,157.37,-0.29464,0.0488,-0.15272,0.5
510.06,1136.9,157.15,-0.17039,0.19836,-0.48966,0.5
512.29,1134.9,157.4,-0.2717,-0.0066255,-0.040985,0.5
462.16,1142.4,155.35,-1.0391,-1.3911,-0.58221,0.5
459.91,1142.6,154.75,-1.3955,-1.3428,-0.96191,0.5
459.96,1141.7,154.63,-1.895,-2.035,-0.4996,0.5
462.38,1140.4,154.82,-1.6372,-1.6446,-0.55858,0.5
464.83,1140,155.13,-0.89326,-1.5366,-0.68372,0.5
467.03,1140,155.19,-0.2836,-1.4931,-0.96793,0.5
464.77,1142.4,155.32,-1.074,-1.5925,-0.5756,0.5
467.28,1142.5,155.47,-0.87329,-1.6567,-0.83021,0.5
469.48,1140,155.48,0.019009,-1.0314,-0.8214,0.5
472.27,1139.9,155.19,0.44848,-0.72305,-0.50263,0.5
469.84,1142.9,155.32,-0.39145,-1.5213,-0.76589,0.5
