"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
594.73,1054.9,153.6,-1.3339,1.1712,-0.029631,0.5
596.84,1054.9,153.75,-0.67631,0.74309,-0.021347,0.5
594.96,1057.2,152.39,-0.87274,1.2949,-0.25361,0.5
505.94,1063.1,149.55,0,0,0,0.5
506.39,1062.7,149.65,0,0,0,0.5
506.25,1063,150.09,0.22798,0.9883,0.015327,0.5
510.28,1060.5,150.51,-0.88844,-2.0135,0.34371,0.5
512.55,1060.1,151.27,-0.85205,-0.10027,-0.19477,0.5
510.04,1062.9,151.35,-0.024125,-1.2846,-0.65295,0.5
512.52,1062.3,151.76,0.048025,0.017724,0.018881,0.5
514.7,1060.1,151.71,0.033427,0.011598,0.00054296,0.5
517.35,1059.7,150.06,0.00060437,4.3568e-05,-0.00019602,0.5
514.83,1062.7,151.89,0.04335,0.005838,0.0041885,0.5
517.63,1061.9,151.32,0.19872,0.35613,-0.02221,0.5
521.69,1062.7,150.29,0,0,0,0.5
522.09,1062.4,150.23,0,0,0,0.5
522.17,1062.6,150.3,0.069797,0.24052,0.013336,0.5
549.59,1062.2,153.54,0.57667,0.8409,-0.1332,0.5
551.68,1060.4,154.51,0.18608,0.23815,-0.080101,0.5
552.18,1060.4,154.84,0.12724,-1.0301,0.27444,0.5
549.64,1062.7,153.75,1.0013,-2.1001,1.6012,0.5
552.05,1062.7,154.87,0.77342,-3.1194,1.1282,0.5
554.96,1060,155.59,0.10537,0.092354,-0.095637,0.5
557.61,1059.8,155.79,-0.0148,-0.001114,0.0031832,0.5
554.68,1062.6,155.79,-0.030911,-6.0798e-05,0.0062796,0.5
557.43,1062.4,156.67,-0.018673,-0.014327,-0.0048536,0.5
560.26,1059.7,155.67,-0.040252,-0.020096,0.0024075,0.5
562.81,1059.8,155.6,-0.051295,-0.057909,0.0024341,0.5
560.15,1062.3,156.67,-0.014783,-0.016308,-0.0025162,0.5
562.77,1062.4,156.56,-0.011576,-0.017021,0.00019232,0.5
565.19,1062.4,156.41,-0.0087862,-0.017941,0.0019855,0.5
567.4,1060.1,155.5,-0.010559,-0.087544,0.0079655,0.5
567.54,1062.5,156.39,-0.0062918,-0.018835,0.0026819,0.5
565.11,1060,155.49,-0.025471,-0.085527,0.004193,0.5
570.01,1062.6,156.41,-0.004088,-0.019423,0.0025826,0.5
572.77,1060.1,155.5,-0.02045,-0.048855,0.0085024,0.5
572.47,1062.4,156.38,-0.0018397,-0.019604,0.0016868,0.5
570.03,1060.2,155.62,-0.027256,-0.076824,0.011855,0.5
574.67,1062.2,156.35,-2.4397e-05,-0.020123,0.00012506,0.5
577,1059.8,155.3,0.1057,-0.05032,-0.029919,0.5
576.86,1062,156.58,0.0017939,-0.020497,-0.0015129,0.5
574.95,1059.9,155.17,0.058704,-0.060697,-0.0032237,0.5
579.36,1059.7,155.15,0.13674,0.024603,-0.068145,0.5
582.08,1059.5,155.17,0.0099372,-0.0080978,-0.0032146,0.5
579.29,1062,156.34,0.061389,0.0071129,-0.0085479,0.5
582.04,1062,156.41,0.03003,0.079052,-0.020313,0.5
584.92,1059.5,155.52,-0.18348,0.43787,-0.02737,0.5
587.41,1059.6,155.57,-0.53784,0.71422,0.049102,0.5
584.87,1062.1,156.41,-0.13274,0.19031,0.021986,0.5
587.4,1062.1,156.54,-0.14598,0.14503,0.04471,0.5
589.84,1059.6,155.69,-0.43702,0.1493,0.054973,0.5
592.13,1059.6,154.83,-0.010636,-0.0091293,0.048026,0.5
589.81,1062,156.26,0.025348,-0.018075,-0.015339,0.5
505.68,1066.8,149.66,0,0,0,0.5
505.94,1065.7,149.7,0,0,0,0.5
507.15,1065.5,151.01,0.20375,0.13762,-0.041539,0.5
507.19,1066.6,150.77,-1.1269,1.4652,1.8856,0.5
509.99,1064.8,151.6,0.17832,-0.026427,0.14898,0.5
512.53,1064.9,151.97,2.5179,3.1627,2.2367,0.5
510.09,1067.1,151.46,-1.0412,3.8499,1.9131,0.5
511.97,1067.7,152.42,1.9587,5.9036,3.2057,0.5
514.16,1065,151.04,2.2061,2.7922,1.9353,0.5
517.63,1064.6,150.98,0.45791,1.3085,1.0293,0.5
514.84,1067.6,152.79,2.5237,3.8018,2.2217,0.5
517.54,1067.6,152.64,0.62266,1.3707,0.80699,0.5
520.59,1064.3,151.53,0.14789,2.8014,2.1746,0.5
522.68,1064.7,150.89,1.5811,2.9303,-2.1155,0.5
520.16,1067.4,152.59,0.12432,2.024,1.2923,0.5
522.73,1067.5,152.9,0.46964,1.4888,-0.51085,0.5
541.55,1068.5,149.94,0.22307,-0.15709,0.15348,0.5
542,1067.9,149.47,0,0,0,0.5
541.97,1068.5,150.02,-1.0321,-0.38291,1.1473,0.5
544.51,1065.5,150.05,0.77064,-2.5716,4.3108,0.5
547.17,1065.1,152.25,1.1631,-5.748,5.2807,0.5
544.21,1068.1,151.63,0.21536,0.0078093,0.071714,0.5
546.93,1067.5,151.53,0.15059,-0.031557,0.19408,0.5
549.74,1065,153.85,1.2624,-5.2008,3.1808,0.5
552.06,1065.1,154.87,0.97229,-2.3562,0.91714,0.5
549.71,1067.3,154.05,0.023884,-0.0035657,0.032217,0.5
552.11,1067.4,155.47,-0.0023169,-0.036239,-0.00072775,0.5
556.25,1067.5,156.43,-0.033444,-0.02653,-0.0084708,0.5
557.31,1065,156.64,-0.02576,-0.017724,-0.0060645,0.5
557.29,1066.4,156.59,-0.028217,-0.022106,-0.006415,0.5
554.58,1067.5,156.24,-0.038731,-0.027939,-0.011356,0.5
554.56,1065.1,155.91,0.050583,-0.12592,0.024923,0.5
508.07,1068.8,151.41,1.5077,0.73025,0.29613,0.5
508.08,1068.8,151.42,1.4816,0.79828,0.35181,0.5
508.08,1068.9,151.45,1.4998,0.73299,0.29829,0.5
510.85,1068.9,152.79,-1.1985,6.6387,3.9288,0.5
512.27,1070.5,153.34,0.99186,7.1837,3.3476,0.5
510.44,1072.6,154.32,-0.89019,7.1137,3.6448,0.5
512.76,1072.6,154.54,0.51264,5.99,1.996,0.5
515.28,1070.2,153.92,2.8695,5.3071,2.3582,0.5
517.77,1070.4,153.68,1.3092,2.6862,0.89048,0.5
515.36,1072.5,154.83,2.5894,5.7212,1.6537,0.5
517.74,1072.4,154.33,1.4884,3.3781,0.78248,0.5
519.91,1070.2,154.11,0.46769,2.8699,0.85974,0.5
522.5,1070.2,154.18,0.67203,2.8955,0.4395,0.5
519.91,1072.5,154.41,0.68676,2.7089,0.43976,0.5
522.48,1072.7,154.19,0.63035,2.3303,0.071125,0.5
525.56,1070.3,153.22,0.24091,0.061128,-0.11022,0.5
528.16,1072.3,150.13,0.34313,0.055898,-0.15373,0.5
528.25,1073.1,149.69,0.18764,0.062989,0.41965,0.5
525.26,1070.2,153.46,0.4477,0.41296,-0.27473,0.5
525.37,1072.8,153.22,0.4883,0.71775,-0.31748,0.5
539.58,1072.2,150.56,-0.29282,-0.31185,0.21058,0.5
540.69,1069.3,150.56,-0.97344,-0.40419,0.16526,0.5
541.98,1069.2,150.92,-2.0822,-0.83457,0.25267,0.5
541.92,1072.2,151.11,-0.37785,-0.25286,0.014575,0.5
544.27,1069.5,151.98,-0.0090737,-0.0093249,-0.016763,0.5
544.59,1069.5,151.97,-0.012116,-0.011826,-0.014767,0.5
544.31,1070.8,151.85,0.013048,-0.00073883,0.063706,0.5
507.63,1077.4,154.49,0.020533,0.10398,-0.31164,0.5
508.53,1076.3,154.43,0.15528,0.15199,0.076959,0.5
507.82,1077.4,154.61,-0.29152,0.53827,0.055809,0.5
510.26,1075.8,154.75,-0.61228,5.4323,1.6403,0.5
512.6,1075.4,155.1,0.4702,3.941,0.70685,0.5
510.29,1077.6,155.07,-0.73473,1.6716,0.27399,0.5
512.66,1077.6,154.72,-0.79316,1.4645,0.17164,0.5
515.21,1075.2,155.18,2.061,4.6972,0.77614,0.5
517.7,1074.9,155,1.4152,2.9333,0.48335,0.5
515.14,1077.8,155.01,-0.74143,1.9146,0.1753,0.5
517.61,1077.6,155.05,-1.5303,1.6578,0.28173,0.5
520.02,1074.9,154.81,0.74146,2.2997,0.32781,0.5
522.53,1075.1,154.31,-0.15606,1.683,0.43315,0.5
520.05,1077.5,154.92,-2.4447,1.4304,0.62045,0.5
522.56,1077.5,154.54,-3.4485,1.0037,1.5157,0.5
525.18,1075.1,153.07,-0.98148,0.1323,0.80779,0.5
528.07,1075.1,150.86,-1.5857,0.11644,1.3937,0.5
524.71,1077.6,153.05,-3.3281,0.33439,2.1148,0.5
528.75,1077.6,151.63,-1.7106,0.1801,1.4697,0.5
530,1074.3,148.86,0,0,0,0.5
532.27,1075.8,149.04,0,0,0,0.5
532.3,1076.2,149.29,-0.026005,0.21044,0.027407,0.5
529.94,1074.3,148.89,-0.12102,0.0056028,-0.034509,0.5
529.96,1077.7,151.24,-0.21018,0.49349,0.068518,0.5
534.64,1074.3,149.62,-0.0083047,-0.39646,-0.40091,0.5
537.07,1075.7,150.1,-0.36891,-1.3386,-1.298,0.5
534.67,1077.6,150.33,0.33442,0.33909,0.17554,0.5
537.11,1077.7,150.58,1.4381,0.24419,0.6941,0.5
539.47,1074.6,150.75,-0.51783,-0.43247,0.061212,0.5
541.82,1075.1,151.02,2.6408,0.33246,3.6291,0.5
539.46,1077.7,149.9,2.1896,1.9798,2.8678,0.5
541.73,1077.6,150.88,3.3544,2.2729,5.5316,0.5
544.09,1075.2,152.57,3.3367,1.7651,4.4871,0.5
546.64,1075.4,154.8,1.4425,1.895,1.8408,0.5
543.68,1077.8,153.51,2.7231,1.7897,3.3361,0.5
546.52,1077.3,155.14,1.4429,1.8158,1.4646,0.5
549.69,1075,155.49,0.20191,0.44631,0.16781,0.5
552.21,1077.5,156.44,-0.017138,0.0066133,0.011737,0.5
549.78,1077.4,155.57,0.26481,0.52025,0.17902,0.5
552.12,1074.9,156.26,-0.0267,-0.0060778,0.0068637,0.5
506.64,1082.3,154.6,-0.33001,0.22924,-0.19762,0.5
507.6,1080.8,154.56,-0.013627,-0.0017019,-0.013475,0.5
507.68,1082.4,154.97,-2.0357,0.9304,-0.14875,0.5
512.47,1082,155.13,-3.0432,1.3139,-0.01028,0.5
510.09,1082.4,155.09,-2.9428,1.297,-0.027184,0.5
510.16,1079.9,154.78,-0.0033063,-0.003325,-0.0026912,0.5
512.64,1079.5,154.54,-0.0015766,-0.0020598,-0.0015206,0.5
514.9,1078.9,154.58,-2.0173,0.82735,0.052678,0.5
517.64,1079.6,155.06,-4.2588,1.0284,0.22673,0.5
514.81,1081.5,155.29,-3.6222,1.488,0.05755,0.5
516.97,1080.7,155.27,-4.0283,1.4379,0.25287,0.5
520.07,1079.9,154.99,-4.8013,0.70678,0.6714,0.5
522.67,1080,154.62,-4.1158,0.40889,1.3519,0.5
520.04,1082,154.85,-3.1159,0.90719,0.32774,0.5
522.57,1082.3,154.7,-1.7563,0.52618,0.17592,0.5
525.07,1079.9,153.51,-2.4181,0.13244,1.3284,0.5
528.16,1079.7,151.35,0.48568,0.82646,0.92246,0.5
525.01,1082.3,154.45,0.072836,0.030169,-0.13179,0.5
527.56,1082.3,153.2,0.34413,0.62826,0.61181,0.5
532.36,1081.8,152.63,0.16466,0.83256,0.39259,0.5
530.33,1082.1,152.64,0.026163,0.11233,0.054155,0.5
530.06,1082.1,152.63,0.019103,0.2007,0.14524,0.5
532.33,1079.7,151.53,0.20754,6.0427,5.276,0.5
530.66,1079.1,151.5,0.3937,3.5344,3.2272,0.5
536.79,1082,152.58,-0.11917,0.34975,0.14814,0.5
535.14,1081.5,151.98,-0.02388,0.56568,0.24871,0.5
534.75,1079.5,150.74,0.70636,5.9642,5.8952,0.5
537.8,1081.9,152.8,0.44102,2.4373,1.7832,0.5
537.22,1079.6,151.82,1.8323,3.11,3.4728,0.5
539.42,1079.2,151.47,2.0958,2.3374,2.306,0.5
541.61,1079.8,152.41,1.0543,1.8325,1.8492,0.5
539.57,1081.5,153.61,1.6193,2.8382,1.302,0.5
541.99,1082,153.73,0.53655,1.3308,0.5248,0.5
543.68,1078.8,153.87,0.84791,0.90138,0.84556,0.5
546.39,1079.8,155.52,0.70077,0.8543,0.52191,0.5
543.97,1082.1,154.43,-0.0063937,0.10524,0.051218,0.5
546.48,1082.4,155.46,0.0076389,0.072057,0.029188,0.5
549.81,1079.9,155.93,0.081193,0.17647,0.042343,0.5
552.37,1082.5,156.44,-0.037879,-0.028712,0.0036355,0.5
549.8,1082.5,156.09,-0.026962,0.012129,0.001118,0.5
552.31,1080,156.52,-0.029569,-0.016146,0.0038571,0.5
505.18,1085,154.96,-0.78951,0.30877,-0.11453,0.5
507.88,1084.8,155.06,-2.7555,1.7038,-0.048954,0.5
504.7,1087.9,154.98,-3.2978,0.55994,-0.22021,0.5
508.16,1087.1,154.75,-2.4996,0.95291,0.18024,0.5
510.15,1084.7,155.04,-3.1898,1.8932,-0.05693,0.5
512.37,1084.5,155.05,-3.2657,1.4043,-0.12739,0.5
510.32,1086.8,154.58,-1.2157,0.38051,0.15531,0.5
512.45,1086.9,155.14,-1.1598,0.29536,0.034751,0.5
514.84,1084.3,155.37,-3.6735,1.0757,-0.0060612,0.5
517.6,1084.2,155.31,-3.493,0.79398,0.32047,0.5
514.97,1087.1,155.35,-1.5361,0.41788,-0.020767,0.5
517.69,1087.3,155.57,-2.6763,0.3705,0.23492,0.5
520.14,1084.5,155.07,-3.1397,0.77781,0.42287,0.5
522.51,1084.7,155.35,-1.173,0.52903,0.11549,0.5
520.05,1087.3,155.62,-2.4191,0.02201,0.41258,0.5
522.45,1087.4,155.34,-0.0022687,0.012376,0.0082449,0.5
525.01,1087,154.47,-0.0099189,0.027195,-0.0044097,0.5
527.55,1087.6,153.37,-0.53266,-0.34158,0.09983,0.5
525.02,1087.5,154.28,-0.0063272,0.023199,-0.0059187,0.5
525,1084.8,155.25,-0.038489,0.034645,0.0046046,0.5
527.5,1084.9,153.74,-0.38248,-0.21894,0.096883,0.5
529.86,1084.8,152.96,0.0033958,-0.00086057,0.0040844,0.5
532.41,1087,153.11,0.43985,0.12418,0.15906,0.5
532.41,1087.1,153.14,0.49983,0.31078,0.18237,0.5
529.85,1084.8,152.96,0.0013518,0.0055409,0.0032099,0.5
529.96,1087.4,152.4,-0.081765,0.48535,-0.045532,0.5
537.28,1086.6,154.56,-0.15007,0.035932,0.020875,0.5
538.21,1085.3,154.03,-0.41128,0.058644,-0.016922,0.5
538.17,1086.9,154.78,0.095491,2.929,0.5136,0.5
539.77,1084.7,154.08,1.0266,3.2139,0.67927,0.5
541.95,1084.5,154.61,0.37427,1.038,0.33391,0.5
539.72,1086.9,154.76,0.83358,3.535,0.48702,0.5
541.88,1086.8,155.1,0.22668,0.50263,0.14275,0.5
544.18,1084.6,155.03,-0.017175,0.023879,0.016926,0.5
546.81,1084.9,155.66,-0.045058,0.001752,0.0065502,0.5
544.5,1087.1,155.13,0.0091742,-0.016561,0.012621,0.5
547.38,1087.4,155.93,-0.050444,-0.039211,0.0077289,0.5
549.81,1084.9,156.49,-0.041884,-0.028698,0.0030027,0.5
551.04,1084.9,156.56,-0.040766,-0.030497,0.0034759,0.5
550.59,1087,156.58,-0.04025,-0.03329,0.0046649,0.5
502.27,1090.2,152.84,-0.50543,0.051022,-0.27137,0.5
502.43,1090.2,152.95,-1.3327,-0.14864,0.010624,0.5
502.76,1091.3,152.46,-0.46318,-0.1348,0.11953,0.5
503.55,1090.6,153.5,-3.3429,-0.68527,0.88028,0.5
509.27,1089.5,154.31,-1.4516,-0.43306,0.49919,0.5
505.44,1092.4,149.98,-2.1301,0.068007,0.94226,0.5
507.28,1092.6,150.54,-0.14618,-0.46807,0.54463,0.5
510.43,1089.3,154.64,-0.33214,-1.0026,0.23208,0.5
512.6,1089.8,154.91,0.015759,-0.45118,0.10772,0.5
510.19,1092.2,151.19,-0.061418,-0.0062827,-0.088866,0.5
512.58,1092.3,154.27,-0.041653,-0.0085578,-0.048358,0.5
514.92,1092.3,155.48,-0.00065428,0.026248,-0.0074809,0.5
517.24,1092,155.85,0.0008644,0.022007,-0.0098534,0.5
515.52,1092.3,155.58,-2.8082e-05,0.024508,-0.0080099,0.5
515.11,1090.1,155.47,-0.14987,0.43296,-0.054632,0.5
517.53,1090,155.58,-0.18191,0.46185,-0.070475,0.5
519.87,1090,155.71,0.018606,0.0094148,-0.0086923,0.5
519.7,1092.1,155.64,0.025048,-0.0085759,-0.016243,0.5
519.69,1092.1,155.64,0.025006,-0.0085702,-0.016142,0.5
519.91,1090,155.7,0.018636,0.009433,-0.0089863,0.5
529.9,1091,151.44,0.10401,-0.44328,0.51214,0.5
532.24,1092.1,154.02,2.4391,0.34042,1.464,0.5
531.02,1092.1,152.95,1.5397,0.24094,0.96262,0.5
529.98,1089.8,150.89,0.16747,-0.77075,0.77636,0.5
532.31,1089.6,153.27,1.8448,0.61823,1.4675,0.5
535.02,1089.7,154.59,2.1425,4.1918,1.109,0.5
537.25,1090.1,155.23,1.694,5.6436,0.76646,0.5
534.78,1092.2,155.03,3.0152,2.2336,1.4761,0.5
536.93,1092.3,155.23,1.3753,2.2017,0.48816,0.5
539.48,1089,155.12,0.79368,1.8509,0.35751,0.5
541.94,1089.4,155.25,0.074235,0.031552,0.027244,0.5
539.23,1092.2,155.66,0.39131,0.38927,0.13283,0.5
540.79,1092.2,155.23,-0.020607,-0.033743,0.013599,0.5
544.62,1089.9,154.82,-0.03327,-0.03806,0.013195,0.5
547.24,1090.3,155.85,-0.054611,-0.057201,0.012728,0.5
544.59,1092.3,154.9,-0.053688,-0.060361,0.017902,0.5
546.99,1093.2,156.07,-0.049009,-0.057448,0.013624,0.5
505.56,1096.6,152.48,0.019923,1.1468,0.30664,0.5
505.43,1096.6,152.43,0.02185,1.169,0.31079,0.5
505.28,1094.6,150.6,-1.8372,2.2519,-5.1235,0.5
508.09,1096.5,152.93,-0.065707,0.62162,0.29397,0.5
507.9,1094.5,150.69,-0.051962,-0.015048,0.076451,0.5
510.29,1094.6,151.08,-0.020168,0.0057211,-0.010778,0.5
512.5,1096.6,155.25,-0.019483,-0.01053,-0.009174,0.5
510.38,1096.5,153.78,-0.046585,0.2679,0.12498,0.5
515.64,1094,155.68,-0.0064977,-0.01547,-0.0046706,0.5
514.55,1096.7,155.94,-0.015018,-0.018583,-0.0052492,0.5
514.55,1095.6,155.63,-0.01181,-0.017122,-0.0049603,0.5
517.01,1093.8,156.28,-0.0053457,-0.015918,-0.0048042,0.5
516.93,1096.8,156.4,-0.012779,-0.018422,-0.0036145,0.5
519.07,1094,156.31,0.012465,-0.017238,-0.010793,0.5
519.09,1094,156.31,0.012492,-0.017298,-0.010868,0.5
519.22,1094.8,156.31,0.0077551,-0.018741,-0.0082342,0.5
535.06,1094.7,156.11,-0.12918,-0.039319,-0.014097,0.5
536.9,1094.7,156.13,-0.030145,-0.033694,0.0051382,0.5
536.95,1097.4,156.62,-0.040154,-0.041136,0.0056457,0.5
539.47,1097.4,156.92,-0.034397,-0.041282,0.0031053,0.5
542.22,1094.4,155.87,-0.026638,-0.031678,0.0053171,0.5
542.24,1097.1,156.67,-0.028941,-0.040577,0.0056191,0.5
539.39,1094.6,156.19,-0.0072117,-0.027939,0.0018611,0.5
544.76,1094.4,156.28,-0.046651,-0.034524,0.013649,0.5
546.75,1094.6,156.54,-0.03595,-0.031897,0.010581,0.5
544.69,1096.7,156.55,-0.0303,-0.037393,0.012162,0.5
507.93,1099.1,154.2,-0.048795,0.32341,0.14181,0.5
508.37,1099.1,154.36,-0.071868,0.52173,0.15039,0.5
508.59,1100,154.35,-0.0692,0.06733,0.016073,0.5
510.63,1099.3,155.04,-0.067224,0.3239,0.11703,0.5
512.55,1099.4,155.95,-0.020645,-0.017435,-0.0096955,0.5
510.69,1101.8,155.14,-0.11276,0.14664,-0.0012961,0.5
512.46,1101.9,155.97,-0.023874,-0.014007,-0.0040498,0.5
514.55,1099.5,156.13,-0.019223,-0.018835,-0.0043214,0.5
515.93,1099.5,156.31,-0.019029,-0.019929,-0.003732,0.5
514.49,1100.8,156.25,-0.020764,-0.019477,-0.0041406,0.5
511.15,1103.5,155.02,-1.6939,0.76346,0.36714,0.5
512.45,1104.6,156.05,-0.0044414,0.044389,-0.033788,0.5
510.98,1106.5,155.22,-0.77844,0.43188,0.15422,0.5
512.43,1106.2,155.73,-0.012827,0.098739,-0.025666,0.5
511.07,1111.2,155.42,-0.041218,0.027361,-0.003206,0.5
511.62,1110.8,156.23,-0.010711,0.022382,-0.0012919,0.5
509.91,1112.4,154.84,-0.035421,0.0024437,-0.0026714,0.5
512.34,1112.7,156.29,-0.0018657,-0.03727,0.00094582,0.5
510.77,1114.7,154.74,-0.041755,-0.0048326,0.0017809,0.5
512.03,1115,155.89,-0.029657,-0.020264,0.0050076,0.5
510.38,1117.1,155.28,-0.044759,0.0072666,0.0046786,0.5
512.63,1116.9,155.78,-0.057611,-0.0082215,0.0076774,0.5
510,1119.9,155.27,-0.053874,0.013166,0.002279,0.5
512.83,1119.5,156.1,-0.079576,-0.012871,0.0096167,0.5
509.9,1122.5,155.7,-0.022395,-0.01794,-0.050769,0.5
512.94,1122.1,156.65,-0.087489,-0.022601,0.006834,0.5
508.02,1127,154.56,-0.072892,-0.060721,0.0044777,0.5
508.1,1126.7,154.52,-0.081776,-0.0098784,0.0029535,0.5
508.1,1127,154.58,-0.036655,-0.089445,9.9472e-05,0.5
509.91,1124.7,156.18,0.013818,-0.060728,-0.070439,0.5
512.62,1127.3,157.18,-0.10149,-0.023687,-0.00019242,0.5
510.03,1127.3,156.11,-0.066841,-0.033875,0.0045478,0.5
512.73,1124.7,157.12,-0.087068,-0.024379,0.00043584,0.5
467.49,1128.5,153.71,-1.5455,-1.4755,-1.1287,0.5
467.91,1132,154.33,-3.6861,-2.1796,0.0028929,0.5
467.83,1132.2,154.38,-4.1197,-2.1293,0.26662,0.5
466.79,1128.6,153.72,-1.3459,-0.61983,-0.69861,0.5
466.43,1132.2,154.69,-2.0404,-0.84856,-0.089685,0.5
472.58,1130.7,153.04,0.29883,-4.2196,0.23855,0.5
471.86,1131,152.81,0.22544,-1.7885,-0.016929,0.5
470.4,1130.5,153.3,-0.0055809,-1.6806,-0.13908,0.5
469.67,1129.7,154.15,-0.82556,-2.9794,-0.38481,0.5
476.16,1132.9,153.54,0.7283,-1.2488,-1.2676,0.5
474.53,1130.5,152.97,1.298,-2.0392,-0.13578,0.5
474.63,1130.5,152.96,1.237,-1.7076,-0.14035,0.5
476.73,1133,153.33,1.4454,-1.1822,-0.2018,0.5
507.24,1132.4,154.95,-0.086989,-0.027895,-0.014759,0.5
507.51,1129.8,155.05,-0.04843,-0.037978,-0.00071975,0.5
507.71,1129.8,155.12,-0.033908,-0.12646,0.02473,0.5
507.43,1132.4,155.04,-0.066783,-0.072016,0.0079561,0.5
510.09,1129.8,156.2,-0.076063,-0.036495,0.00024258,0.5
512.51,1132.3,157.29,-0.13657,-0.017895,-0.0080715,0.5
510.07,1132.5,156.54,-0.092309,-0.030851,-0.0031722,0.5
512.52,1129.9,157.01,-0.11742,-0.021512,-0.002693,0.5
465.1,1135.1,154.94,-1.9236,-1.0902,-0.045552,0.5
466.94,1135.1,155.21,-3.0302,-1.5001,0.7254,0.5
464.96,1137.6,155.37,-1.1769,-1.1116,-0.29309,0.5
466.97,1137.5,155.06,-1.1638,-1.0847,-0.14374,0.5
469.58,1137.5,155.13,-0.10264,-1.162,-0.70839,0.5
472.61,1137.3,154.74,0.52384,-1.141,-0.57327,0.5
472.62,1137.4,154.77,0.53426,-1.1729,-0.58519,0.5
469.66,1137.2,154.98,-0.16551,-1.2104,-0.6478,0.5
475.07,1137,154.82,2.9027,-0.40888,0.19453,0.5
475.32,1134.8,154.05,0.080003,0.14273,-2.2458,0.5
476.81,1133.8,153.57,1.669,-1.0903,-0.16381,0.5
477.31,1136.5,154.44,1.3921,-1.2629,-0.40421,0.5
506.67,1137.4,154.9,-1.6146,-0.051704,-0.35196,0.5
506.78,1134.5,154.98,-0.56659,0.054911,-0.082926,0.5
507.59,1134.5,155.49,0.24791,-0.10557,-0.37225,0.5
507.62,1137.4,155.54,-0.46936,0.08961,-0.93277,0.5
510.1,1135.1,157.09,-0.11076,-0.012364,-0.0085682,0.5
512.45,1137.2,157.36,-0.18556,0.030419,-0.070015,0.5
510.07,1136.9,157.21,-0.096269,0.21884,-0.28574,0.5
512.48,1134.9,157.39,-0.15881,-0.0096981,-0.016957,0.5
460.01,1140.8,154.86,-1.1914,-1.1576,-0.43099,0.5
460.59,1140.4,154.92,-1.1533,-1.1258,-0.42518,0.5
462.4,1140.2,155.15,-0.53012,-1.0107,-0.51823,0.5
459.91,1142.6,154.94,-0.76848,-1.3524,-0.79848,0.5
