"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
562.81,1059.8,155.59,0.0074547,0.035828,0.011082,0.5
560.15,1062.3,156.67,-0.0091436,-0.010029,-0.0017194,0.5
562.77,1062.4,156.56,-0.007005,-0.010418,-0.00064357,0.5
565.19,1062.4,156.41,-0.0050795,-0.010974,0.00017947,0.5
567.4,1060.1,155.49,0.03134,-0.023674,-0.0016648,0.5
567.54,1062.5,156.39,-0.0033842,-0.01141,0.00065537,0.5
565.11,1060,155.48,0.036915,0.0063162,0.005283,0.5
570.01,1062.6,156.41,-0.001958,-0.011664,0.00085895,0.5
572.77,1060.1,155.49,-0.010763,-0.053184,0.0053214,0.5
572.47,1062.4,156.38,-0.00067597,-0.011777,0.00066251,0.5
570.03,1060.2,155.6,-0.0036566,-0.061981,0.0021689,0.5
574.67,1062.2,156.35,-0.00079573,-0.014757,2.0146e-05,0.5
577,1059.8,155.28,0.1563,0.36568,0.009467,0.5
576.86,1062,156.58,-0.0020068,-0.01423,-0.0039143,0.5
574.95,1059.9,155.16,0.07877,0.05958,0.0082866,0.5
579.36,1059.7,155.14,0.19011,0.78661,-0.0043644,0.5
582.08,1059.5,155.16,0.0061328,0.0053678,-2.2872e-05,0.5
579.29,1062,156.33,-0.23103,0.38399,-0.13117,0.5
582.04,1062,156.4,-0.24076,0.62284,-0.16691,0.5
584.92,1059.5,155.52,0.29136,1.4565,-0.065651,0.5
587.41,1059.6,155.56,-0.51639,2.7263,0.13581,0.5
584.87,1062.1,156.4,-0.11962,0.76225,-0.10937,0.5
587.4,1062.1,156.53,-0.048756,0.51904,-0.041972,0.5
589.84,1059.6,155.69,-1.4566,1.8989,0.31698,0.5
592.3,1059.6,154.74,-0.0087759,0.13636,0.0053425,0.5
589.81,1062,156.26,0.016882,-0.0057393,-0.0078028,0.5
505.29,1067,149.7,0,0,0,0.5
505.44,1065.6,149.81,0,0,0,0.5
507.21,1065.4,151.48,0.087175,0.14503,-0.057933,0.5
507.24,1066.7,151.08,-1.6614,2.4736,3.7483,0.5
509.99,1064.8,151.65,0.065202,0.21363,0.14782,0.5
512.53,1064.9,151.98,1.7054,3.4203,2.1991,0.5
510.09,1067.1,151.51,-1.8798,5.096,2.0728,0.5
511.97,1067.7,152.42,0.94824,6.601,3.1654,0.5
514.16,1065,151.04,1.5907,2.6717,1.7804,0.5
517.63,1064.6,150.99,0.48855,1.4855,1.1566,0.5
514.84,1067.6,152.79,2.2863,4.2384,2.2917,0.5
517.54,1067.6,152.64,1.0548,2.2981,1.2357,0.5
520.58,1064.3,151.55,0.29308,3.55,2.7742,0.5
522.67,1064.8,151.14,2.1565,4.2424,-2.6617,0.5
520.16,1067.4,152.57,0.39098,2.8047,1.7183,0.5
522.72,1067.5,153.06,0.78501,2.9334,-0.58718,0.5
541.23,1068.4,150.29,-0.2442,-0.93151,0.55053,0.5
542.04,1067.3,149.45,0,0,0,0.5
541.97,1068.3,150.44,-2.0397,-0.59864,2.1875,0.5
544.52,1065.5,150.28,0.95587,-3.385,6.0198,0.5
547.17,1065.1,152.31,1.6437,-8.533,8.5458,0.5
544.24,1068,151.82,0.30633,0.045813,0.10093,0.5
546.93,1067.5,151.6,0.29565,0.038012,0.28763,0.5
549.74,1065,153.87,2.4216,-8.6937,6.4028,0.5
552.06,1065.1,154.88,1.8588,-3.6304,1.4277,0.5
549.71,1067.3,154.1,0.12449,0.025859,0.11254,0.5
552.11,1067.4,155.5,0.043936,-0.027447,0.012209,0.5
556.93,1067.5,156.5,-0.019171,-0.014915,-0.0049669,0.5
557.31,1065,156.64,-0.020967,-0.0025011,-0.0047197,0.5
557.28,1067,156.56,-0.018614,-0.012017,-0.004392,0.5
554.58,1067.5,156.25,-0.02762,-0.015864,-0.0095335,0.5
554.56,1065.1,155.91,0.2456,-0.45829,0.09362,0.5
589.77,1064.7,156.36,0.024866,-0.010763,-0.010662,0.5
589.77,1064.7,156.36,0.024847,-0.010751,-0.010652,0.5
510.84,1068.9,152.79,-2.8643,6.8493,4.3647,0.5
512.27,1070.5,153.34,-0.82684,7.1391,2.8752,0.5
510.44,1072.6,154.3,-1.6748,5.2127,4.2666,0.5
512.76,1072.6,154.54,-0.63312,3.3389,1.1376,0.5
515.28,1070.2,153.92,2.7449,6.0045,2.5214,0.5
517.77,1070.4,153.68,2.1067,4.3151,1.4772,0.5
515.36,1072.5,154.83,2.24,5.134,1.4525,0.5
517.74,1072.4,154.33,1.9354,4.3455,0.93738,0.5
519.91,1070.2,154.11,1.1337,4.4706,1.355,0.5
522.5,1070.2,154.2,0.76046,4.0188,0.50603,0.5
519.91,1072.5,154.41,1.228,3.9708,0.57443,0.5
522.48,1072.7,154.19,0.78021,3.4463,-0.00020782,0.5
525.64,1070.3,153.19,0.43849,0.26533,-0.094013,0.5
528.1,1072.1,150.37,0.4644,0.37086,0.028573,0.5
528.21,1073,149.89,0.26703,-0.033685,1.2527,0.5
525.26,1070.2,153.51,0.82407,0.74431,-0.43008,0.5
525.37,1072.8,153.25,0.68547,1.119,-0.41098,0.5
539.56,1072.2,150.58,-0.9784,-2.2531,1.3228,0.5
540.63,1069.3,150.61,-1.4731,-2.6285,1.6352,0.5
541.98,1069.2,150.98,-3.7473,0.47496,-0.031412,0.5
541.92,1072.2,151.15,-1.937,1.5651,-0.23974,0.5
544.28,1069.5,151.99,0.0055251,-0.029428,-0.010556,0.5
544.4,1069.5,151.98,0.0045114,-0.029718,-0.0090452,0.5
544.29,1070,151.93,0.047655,-0.022829,0.049675,0.5
507.2,1077.4,154.44,0.6692,0.6295,-0.40318,0.5
509.01,1075.3,154.35,2.3038,0.054616,0.12098,0.5
509.08,1075.3,154.38,2.3701,0.27175,0.32088,0.5
507.82,1077.4,154.76,0.80322,1.9816,0.25807,0.5
510.26,1075.8,154.74,0.39263,3.3167,2.3463,0.5
512.6,1075.4,155.1,0.83387,0.47992,0.13621,0.5
510.29,1077.6,155.07,-0.4128,1.8452,0.54566,0.5
512.66,1077.6,154.72,-1.208,0.30004,0.049991,0.5
515.21,1075.2,155.18,1.3455,2.8052,0.41558,0.5
517.7,1074.9,155,1.1863,3.5315,0.40033,0.5
515.14,1077.8,155.02,-1.9179,1.094,0.023932,0.5
517.61,1077.6,155.06,-2.4588,2.047,0.16836,0.5
520.02,1074.9,154.81,0.89111,3.3814,0.28192,0.5
522.53,1075.1,154.31,0.40715,2.4189,0.099608,0.5
520.05,1077.5,154.92,-2.83,2.1645,0.52366,0.5
522.56,1077.5,154.54,-3.2329,1.1267,1.2495,0.5
525.18,1075.1,153.07,-0.23264,0.21532,0.26306,0.5
528.06,1075.1,150.97,-0.74792,-0.069209,0.68346,0.5
524.71,1077.6,153.06,-2.3913,0.025708,1.3898,0.5
528.67,1077.6,151.74,-0.72591,-0.19152,0.60952,0.5
530.64,1074.3,149.16,0,0,0,0.5
532.27,1075.9,149.02,0,0,0,0.5
532.3,1076.2,149.16,0.20211,0.065843,0.010267,0.5
529.95,1074.4,149.49,-0.86791,-0.089389,-0.29092,0.5
530,1077.6,151.5,0.34724,0.17799,0.069606,0.5
534.65,1074.4,150.02,0.5806,-0.77416,-1.5201,0.5
537.07,1075.6,150.42,2.4159,-0.14296,-3.7998,0.5
534.68,1077.6,150.48,0.84003,0.55312,0.20477,0.5
537.11,1077.7,150.8,1.3296,0.3675,0.54067,0.5
539.47,1074.6,150.92,3.2976,0.58678,-3.8063,0.5
541.82,1075.1,151.1,3.0743,0.95795,3.8954,0.5
539.46,1077.7,150.03,3.1813,2.9294,3.844,0.5
541.73,1077.6,150.88,4.4595,3.5522,6.8899,0.5
544.09,1075.2,152.55,3.5111,3.0733,4.9552,0.5
546.64,1075.4,154.79,2.469,3.9129,2.6768,0.5
543.67,1077.8,153.48,3.1036,3.0633,3.8556,0.5
546.51,1077.3,155.12,2.5718,3.807,2.1244,0.5
549.7,1075,155.47,1.5102,1.8364,0.71077,0.5
552.3,1077.5,156.45,0.0073396,0.013171,0.010164,0.5
549.79,1077.4,155.53,1.9198,2.3047,0.70819,0.5
552.2,1074.9,156.27,-0.0098779,-0.0094833,0.0028696,0.5
506.52,1082.3,154.6,-0.97986,1.001,0.063363,0.5
507.58,1080.4,154.56,0.095233,0.70324,0.0091927,0.5
507.68,1082.4,155.01,-3.2443,2.0532,-0.3904,0.5
512.47,1082,155.14,-3.4781,1.4597,-0.04103,0.5
510.09,1082.4,155.09,-3.2022,1.6741,-0.066502,0.5
510.16,1079.8,154.78,-0.0021439,0.0011804,-0.001615,0.5
512.64,1079.5,154.54,-0.00072524,-4.8057e-05,-0.00075174,0.5
514.9,1078.9,154.58,-2.8028,0.82781,0.029426,0.5
517.64,1079.6,155.06,-5.1913,1.3536,0.19806,0.5
514.81,1081.5,155.3,-4.3319,1.7965,0.0019003,0.5
516.97,1080.7,155.27,-4.6745,1.9711,0.16658,0.5
520.07,1079.9,154.99,-5.6882,1.278,0.69163,0.5
522.67,1080,154.61,-3.0878,0.78284,0.67317,0.5
520.04,1082,154.85,-3.263,0.86172,0.2454,0.5
522.57,1082.3,154.69,0.38657,0.1325,-0.77604,0.5
525.07,1079.9,153.55,-0.014563,0.22003,0.22784,0.5
528.14,1079.7,151.49,4.9762,0.49767,1.4282,0.5
525.01,1082.3,154.49,3.552,0.088586,-1.6893,0.5
527.56,1082.3,153.23,3.4425,0.2359,0.92361,0.5
532.36,1081.8,152.64,0.8026,1.1067,0.55964,0.5
530.22,1082.1,152.62,0.079496,0.094673,0.048846,0.5
530.06,1082.1,152.61,0.11371,0.088817,0.068229,0.5
532.33,1079.7,151.56,0.64904,4.2377,3.0315,0.5
530.63,1079.2,151.61,4.5451,2.4969,3.0286,0.5
536.86,1082,152.57,0.029489,0.60589,0.31341,0.5
535.14,1081.5,151.96,0.32569,0.85775,0.43372,0.5
534.75,1079.5,150.74,1.4715,7.9376,7.4058,0.5
537.8,1081.9,152.78,-0.078539,2.703,2.138,0.5
537.22,1079.6,151.81,1.3326,4.0388,4.4235,0.5
539.42,1079.2,151.44,1.5845,2.1914,2.1647,0.5
541.6,1079.8,152.38,1.419,2.4957,2.5808,0.5
539.57,1081.5,153.6,-0.36729,1.2836,0.33106,0.5
541.99,1082,153.72,0.20707,1.2742,0.52197,0.5
543.67,1078.8,153.85,1.5989,2.1309,1.4824,0.5
546.39,1079.8,155.5,1.8845,2.6329,1.0226,0.5
543.97,1082.1,154.41,0.45121,0.88411,0.3197,0.5
546.48,1082.4,155.44,0.70204,1.0613,0.29913,0.5
549.81,1079.9,155.9,1.0185,1.3236,0.22412,0.5
552.46,1082.5,156.43,-0.016039,-0.0063646,0.0019774,0.5
549.8,1082.5,156.06,0.26254,0.49517,0.033212,0.5
552.4,1080,156.51,-0.0027083,0.0084261,0.0046245,0.5
505.18,1085,154.96,-2.3116,1.1415,0.052696,0.5
507.88,1084.8,155.07,-4.4859,2.0284,-0.29719,0.5
504.7,1087.9,154.98,-4.3744,2.0227,-0.5324,0.5
508.16,1087.1,154.75,-4.0061,1.499,-0.055092,0.5
510.15,1084.7,155.04,-3.2163,2.0357,-0.14909,0.5
512.37,1084.5,155.05,-2.3479,1.8874,-0.2041,0.5
510.32,1086.8,154.58,-1.8339,0.24816,0.034136,0.5
512.45,1086.9,155.14,-0.53879,0.27669,-0.048389,0.5
514.84,1084.3,155.37,-2.2912,1.8482,-0.15528,0.5
517.6,1084.2,155.31,-1.5331,1.5368,-0.099575,0.5
514.97,1087.1,155.35,-0.30555,0.73719,-0.16591,0.5
517.69,1087.3,155.57,0.19349,0.98609,-0.24258,0.5
520.14,1084.5,155.08,-0.72765,0.37942,-0.12582,0.5
522.51,1084.7,155.36,-0.20728,-0.73657,-0.093364,0.5
520.05,1087.3,155.63,0.56748,0.41525,-0.18144,0.5
522.45,1087.4,155.35,0.023612,0.010561,-0.011837,0.5
525.01,1087.3,154.36,-0.0028971,-0.015263,0.0059074,0.5
527.55,1087.6,153.38,-1.3723,-0.010662,-0.025433,0.5
525.01,1087.5,154.28,0.0022203,-0.016901,0.005144,0.5
525,1084.8,155.26,-0.066773,0.0022996,0.013874,0.5
527.5,1084.9,153.74,-0.90722,-0.16421,0.070036,0.5
532.41,1087.1,153.1,2.8339,0.13692,0.96212,0.5
529.96,1087.4,152.4,-0.13717,-1.748,0.068905,0.5
529.85,1084.9,152.95,0.0077617,0.0004135,0.025944,0.5
532.41,1087,153.09,2.7816,0.17231,0.9217,0.5
537.42,1086.6,154.56,1.0911,0.33428,0.30658,0.5
538.21,1085.5,154.09,0.050729,0.4275,0.08394,0.5
538.18,1086.9,154.76,0.83347,2.0702,0.70798,0.5
539.77,1084.7,154.08,-0.39639,0.79907,0.19703,0.5
541.95,1084.5,154.6,0.0090135,0.15572,0.070968,0.5
539.72,1086.9,154.76,0.79773,1.1704,0.27748,0.5
541.88,1086.8,155.09,0.19034,-0.1847,0.00047127,0.5
544.18,1084.6,155.01,0.24562,0.23311,0.070849,0.5
546.81,1084.9,155.63,0.28695,0.31975,0.064852,0.5
544.5,1087.1,155.11,0.13869,-0.19122,-0.0022851,0.5
547.38,1087.4,155.91,0.078175,-0.18123,0.003461,0.5
549.81,1084.9,156.46,0.024711,0.10492,-0.004124,0.5
551.14,1084.9,156.54,0.0083048,0.062451,-0.0022196,0.5
550.64,1087.2,156.57,-0.020804,-0.022625,0.0022114,0.5
502.24,1090.2,152.85,-0.067472,0.44742,-0.64703,0.5
502.43,1090.2,152.99,-0.81771,0.62628,-0.37831,0.5
502.86,1091.6,152.37,-0.95743,0.51281,0.55204,0.5
503.54,1090.6,153.49,-2.7532,2.3978,-2.2854,0.5
509.27,1089.5,154.31,-2.6053,2.0824,-2.1918,0.5
505.43,1092.4,150.02,0.63906,8.7135,-5.5328,0.5
507.29,1092.6,150.58,-0.27001,2.9863,-3.6267,0.5
510.43,1089.3,154.65,-1.4566,-0.93252,0.1407,0.5
512.6,1089.8,154.92,-0.68636,-0.84454,0.013467,0.5
510.19,1092.2,151.21,-0.065194,0.038763,-0.032993,0.5
512.58,1092.3,154.27,-0.020505,0.012489,-0.068473,0.5
515.11,1090.1,155.47,-0.45322,0.37863,-0.19245,0.5
517.53,1090,155.58,-0.013167,0.54073,-0.13545,0.5
514.92,1092.3,155.48,0.0025334,0.036719,-0.010725,0.5
517.24,1092,155.85,0.0024743,0.038442,-0.013167,0.5
519.87,1090,155.72,0.025994,0.035898,-0.01638,0.5
519.69,1092.1,155.65,0.022531,0.00092872,-0.013774,0.5
519.69,1092.1,155.65,0.022509,0.00092843,-0.013734,0.5
519.89,1090,155.71,0.025959,0.035784,-0.016424,0.5
529.9,1091,151.44,0.55022,-2.5477,2.1798,0.5
532.24,1092.1,154,6.5308,0.10244,3.6852,0.5
530.99,1092.1,152.91,4.0758,0.060404,2.3811,0.5
529.98,1089.8,150.89,0.88425,-4.1809,3.4419,0.5
532.31,1089.6,153.25,6.3435,-3.5299,5.8148,0.5
535.02,1089.7,154.57,7.3437,0.64286,3.731,0.5
537.25,1090.1,155.22,5.9744,2.6508,1.4123,0.5
534.79,1092.2,154.98,9.3413,0.44605,3.9155,0.5
536.93,1092.3,155.19,6.0085,0.70323,1.3379,0.5
539.47,1089,155.11,3.4719,1.1494,0.44092,0.5
541.94,1089.4,155.24,1.2333,0.20508,0.0094791,0.5
539.23,1092.2,155.63,2.4536,0.44517,0.31141,0.5
540.77,1092.2,155.19,0.034088,-0.0030562,0.0032574,0.5
544.62,1089.9,154.78,0.010048,-0.011292,0.0021496,0.5
547.24,1090.3,155.81,0.39067,0.011722,0.004011,0.5
544.59,1092.3,154.84,1.0321,0.3595,-0.053097,0.5
546.98,1093.2,156.04,0.61117,0.26833,0.013105,0.5
505.28,1094.6,150.7,-6.13,10.427,12.457,0.5
507.88,1094.5,150.85,0.48147,0.81932,0.78918,0.5
505.44,1096.6,152.67,5.3892,-1.073,3.6009,0.5
508.08,1096.5,153.05,0.10172,9.2091,8.5114,0.5
512.54,1096,154.92,-0.03,-0.31275,-0.23537,0.5
510.29,1094.6,150.99,-0.092932,0.11164,0.011183,0.5
510.81,1094.5,151.67,-0.077627,0.061651,-0.022528,0.5
512.53,1096.6,155.27,-0.031898,-0.3876,-0.27117,0.5
510.38,1096.5,153.77,-0.655,5.0159,2.8997,0.5
514.56,1094.2,155.2,-0.0035224,-0.0080985,-0.0048721,0.5
517,1093.8,156.28,-0.002064,-0.0091932,-0.0049902,0.5
514.55,1096.7,155.93,-0.020144,-0.015199,-0.012668,0.5
516.93,1096.8,156.4,-0.012647,-0.013549,-0.0059492,0.5
519.07,1094,156.31,0.019396,-0.0094732,-0.013853,0.5
519.08,1094,156.31,0.019421,-0.0094948,-0.01389,0.5
519.33,1095.4,156.3,0.011003,-0.013574,-0.0096915,0.5
534.66,1095.7,156.04,-0.016484,-0.032069,-0.0018005,0.5
536.89,1094.7,156.06,0.015747,-0.01879,0.0047403,0.5
536.96,1097.5,156.62,-0.016681,-0.022519,0.0012079,0.5
534.68,1094.7,156.03,-0.016381,-0.037045,-0.0034387,0.5
539.47,1097.4,156.92,-0.015763,-0.021781,0.0015119,0.5
542.23,1094.4,155.82,0.18862,0.083166,-0.018461,0.5
542.25,1097.2,156.67,-0.013136,-0.019328,0.0020092,0.5
539.39,1094.6,156.16,0.1258,0.030111,-0.0082113,0.5
544.76,1094.4,156.25,0.13304,0.078048,-0.010382,0.5
546.87,1094.6,156.53,-0.015087,-0.015761,0.0033199,0.5
544.68,1096.9,156.54,-0.012758,-0.017157,0.0025884,0.5
507.88,1099.1,154.2,1.1891,-2.6688,-0.17606,0.5
508.37,1099.1,154.38,-0.19394,3.0343,3.9465,0.5
508.59,1100,154.35,-0.18663,-2.4161,-0.23988,0.5
510.63,1099.3,155.03,-1.3709,6.0878,2.908,0.5
512.55,1099.4,155.95,-0.033774,-0.31696,-0.16324,0.5
510.69,1101.8,155.14,-2.1605,3.9174,0.49573,0.5
512.46,1101.9,155.99,-0.042012,-0.1079,-0.027246,0.5
514.55,1099.5,156.14,-0.029333,-0.025012,-0.014821,0.5
516.66,1099.5,156.39,-0.020199,-0.018076,-0.0075611,0.5
514.47,1101.2,156.28,-0.026456,-0.028502,-0.012731,0.5
511.13,1103.5,155.09,-2.6832,3.6871,0.51029,0.5
512.45,1104.6,156.18,-0.065159,-0.050958,-0.057035,0.5
510.97,1106.5,155.27,-0.84296,2.4169,0.3647,0.5
512.42,1106.3,155.84,0.30347,3.1452,0.19534,0.5
509.93,1112.4,154.82,-0.015938,0.0020208,-0.0058531,0.5
510.4,1111.9,155.05,-0.015615,0.001758,-0.0047148,0.5
511.08,1111.2,155.38,-0.025015,0.059471,-0.0030364,0.5
512.34,1112.7,156.26,0.23462,0.25184,0.0063478,0.5
511.6,1110.8,156.2,0.40743,2.4555,0.1711,0.5
510.61,1115.7,154.93,-0.027153,-0.0069687,-0.00071714,0.5
510.78,1114.7,154.71,-0.017023,-0.0070133,-0.002232,0.5
512.02,1115,155.85,0.057798,-0.031036,-0.0078491,0.5
510.38,1117.1,155.24,-0.050416,0.019457,0.0041365,0.5
512.63,1116.9,155.75,-0.02625,-0.027574,-0.0082318,0.5
510,1119.9,155.22,-0.134,0.019974,0.060827,0.5
512.83,1119.5,156.05,-0.18326,-0.082551,-0.035442,0.5
509.89,1122.5,155.63,-0.083379,0.13639,0.87724,0.5
512.94,1122.1,156.62,-0.24391,-0.12032,-0.048902,0.5
508.07,1127,154.55,-0.124,0.022863,-0.010193,0.5
508.11,1126.9,154.53,-0.075175,0.069884,-0.046407,0.5
508.11,1127,154.55,-0.069041,0.00056624,0.0015312,0.5
509.9,1124.7,156.11,1.4038,-0.40926,0.01756,0.5
512.63,1127.3,157.19,-0.044161,-0.012718,-0.00059595,0.5
510.02,1127.3,156.04,0.91014,-0.34202,0.081047,0.5
512.75,1124.7,157.13,-0.033547,-0.012888,0.00037644,0.5
467.45,1128.8,154.34,-2.3697,0.17559,-4.4077,0.5
467.75,1131.2,154.68,-5.1212,-0.40788,-5.1498,0.5
467.41,1132.2,154.79,-12.613,-1.2154,-4.3927,0.5
466.28,1128.8,154.06,-5.4357,0.18507,0.64708,0.5
466.39,1132.2,154.72,-7.3155,0.14778,1.6555,0.5
472.6,1130.5,153.52,-1.2214,-2.6751,-2.0989,0.5
469.82,1129.8,155.22,-1.0852,-2.0494,-1.7372,0.5
469.71,1129.7,155.2,-1.0677,-2.0028,-1.708,0.5
472.24,1130.5,153.87,-1.3482,-3.0738,-2.3504,0.5
476.22,1133,153.38,1.5867,2.7273,0.91806,0.5
475.55,1132,152.96,1.1629,1.8465,0.81556,0.5
476.53,1133,153.14,0.94572,2.8272,1.1937,0.5
507.39,1132.4,154.95,-0.03369,-0.014556,-0.0014302,0.5
507.67,1129.8,155.05,-0.033488,-0.013489,-0.0010174,0.5
507.71,1129.8,155.06,-0.045415,-0.011134,0.002335,0.5
507.43,1132.4,154.97,-0.051139,-0.0071722,0.00074399,0.5
510.09,1129.8,156.13,0.038082,-0.05614,-0.00018741,0.5
512.68,1132.3,157.29,-0.051562,-0.0082478,-0.0023611,0.5
510.07,1132.5,156.47,-0.0030668,-0.02374,0.0014626,0.5
512.62,1129.9,157.01,-0.046114,-0.010915,-0.00063971,0.5
462.12,1137.7,155.15,-1.0013,-3.4845,-0.22374,0.5
462.62,1137,155.18,-3.3566,-2.4051,-0.083157,0.5
462.58,1137.7,155.38,-1.4215,-2.4251,-0.65761,0.5
465.1,1135.1,155.01,-5.2932,-0.5988,0.23135,0.5
466.96,1135.1,155.4,-6.7336,-0.8563,1.0966,0.5
464.95,1137.6,155.55,-1.9525,-0.50178,0.30256,0.5
466.99,1137.5,155.21,-2.4135,-0.29255,0.9637,0.5
475.07,1137,154.86,6.8328,0.80847,3.4486,0.5
475.34,1134.8,154.28,0.44423,0.021363,0.18572,0.5
476.52,1134,153.51,0.99523,0.77729,0.86414,0.5
476.71,1136.6,154.33,-0.61573,0.22582,-0.045062,0.5
506.21,1137.4,155.01,-0.60197,-0.044829,0.011556,0.5
506.86,1134.5,154.97,-0.052072,-0.030012,0.045987,0.5
507.58,1134.5,155.44,0.06809,0.14078,-0.024838,0.5
507.63,1137.4,155.83,0.26733,0.37141,-0.22043,0.5
510.1,1135.1,157.09,-0.024404,-0.020887,0.003763,0.5
512.67,1137.2,157.35,-0.052239,0.001612,-0.019535,0.5
510.07,1137,157.34,0.38295,0.13892,-0.14808,0.5
512.72,1134.8,157.38,-0.058726,-0.0053354,-0.0056382,0.5
460.03,1140.4,155.19,-0.59494,-2.2417,-0.87501,0.5
462.4,1140.2,155.4,-0.51764,-0.56548,-0.79995,0.5
459.92,1142.6,155.1,-0.56236,-0.61042,-1.4639,0.5
462.18,1142.4,155.63,-0.57199,-0.71202,0.00213,0.5
464.83,1140,155.54,-0.37731,-0.3199,0.058453,0.5
