"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
411.09,1169.6,145.87,-12.786,-5.2224,-6.7985,0.5
411.62,1169.4,146.58,-12.587,-5.6704,-7.0131,0.5
410.37,1172.4,144.46,-2.6174,-1.2071,-1.6452,0.5
412.53,1172.5,146.09,-7.7671,-3.2329,-4.2522,0.5
408.05,1175.5,143.44,-0.68954,-0.23297,-0.36049,0.5
407.77,1177.4,144.12,-0.2908,-0.072715,-0.14471,0.5
407.66,1177.4,144.07,-0.52228,-0.10917,-0.13095,0.5
407.76,1175.5,143.36,-1.3641,-0.32661,-0.28059,0.5
409.83,1174.8,144.81,-3.1923,-1.0116,-1.8507,0.5
411.95,1177.9,146.48,-6.0193,-1.4409,-2.6901,0.5
409.93,1177.4,145.34,-3.0318,-0.72574,-1.355,0.5
412.33,1175,147.01,-13.819,-3.9542,-6.2441,0.5
412.14,1180.1,146.49,-5.2011,-0.8464,-2.1458,0.5
412.87,1182.4,146.29,-2.1259,-0.095051,-0.9466,0.5
411.47,1182.5,145.46,0,0,0,0.5
409.87,1181.2,144.96,0,0,0,0.5
409.87,1180,145.35,-2.0711,-0.33703,-0.85446,0.5
400.47,1187.4,145.91,-12.066,-0.080701,1.3134,0.5
401.14,1186,144.86,-4.3329,-0.02898,0.47166,0.5
401.51,1185.3,144.31,-0.17995,0.0045424,0.026839,0.5
402.27,1187.4,145.78,-4.8746,-0.2007,1.3267,0.5
402.32,1185.6,145.08,-3.5171,-0.1607,0.88861,0.5
404.37,1186.1,144.04,-5.4817,-1.7505,0.34468,0.5
407.16,1186.7,144.1,-7.465,-0.94948,-1.1605,0.5
406.88,1187.5,144.55,-10.359,-1.1606,-1.4912,0.5
404.08,1187.8,144.99,-4.9778,-0.40735,1.4284,0.5
413.11,1185.3,146.44,-5.1132,0.27571,-1.9097,0.5
412.38,1187.5,145.9,-5.0648,0.2731,-1.8916,0.5
411.11,1187.5,144.49,0,0,0,0.5
412.84,1184.4,146.25,-2.4962,0.018315,-1.171,0.5
411.41,1185.1,145.11,0,0,0,0.5
392.5,1192.5,146.41,-8.6609,-0.32781,1.209,0.5
390.21,1192.4,147.54,-11.65,-0.22813,1.8395,0.5
390.27,1191.8,147.59,-11.323,-0.31388,1.7347,0.5
392.7,1191,146.82,-7.7112,-0.23474,1.1452,0.5
397.51,1192.4,146.14,-10.641,0.38279,0.16885,0.5
395.01,1192.5,146.39,-10.898,-0.20682,0.9298,0.5
395.19,1190.6,146.62,-9.3878,-0.35239,0.93895,0.5
397.67,1190.1,146.57,-10.994,-0.30194,0.5959,0.5
400.1,1189.7,146.42,-12.614,-0.16856,0.46458,0.5
402.36,1189.2,146.06,-12.263,-0.44738,2.884,0.5
400.01,1192.3,146.36,-13.036,0.62877,-0.22816,0.5
402.46,1192.2,146.24,-12.903,0.96821,1.5344,0.5
407.18,1189.7,144.93,-10.184,-0.88096,0.34912,0.5
407.31,1192.3,145.38,-11.252,0.27462,1.454,0.5
404.46,1189.7,145.54,-6.8365,-0.11361,1.7044,0.5
404.77,1192.2,145.86,-8.8137,0.5509,2.0986,0.5
410.45,1189.7,143.92,0,0,0,0.5
410.62,1189.6,144.02,0,0,0,0.5
412.47,1189.8,145.52,-4.3498,0.16623,-1.4937,0.5
410.31,1191.7,144.78,-5.6234,0.24144,-0.89966,0.5
412.39,1192.3,145.65,-7.7986,0.18961,-2.5174,0.5
406.12,1194.9,146.12,-13.129,0.90357,3.08,0.5
407.44,1195,145.53,-11.091,0.51976,2.3421,0.5
407.46,1195.8,145.84,-13.399,0.72732,3.1024,0.5
412.49,1194.8,145.95,-12.936,0.91703,-3.6864,0.5
409.79,1196.6,145.21,-13.581,0.95025,0.17714,0.5
409.87,1194.9,145.29,-12.724,0.64243,-1.0642,0.5
412.5,1194.9,145.94,-13.495,1.0449,-3.792,0.5
585.35,1052.4,154.7,0.10298,-0.4446,0.046235,0.5
587.31,1052,154.74,0.075978,-0.39314,0.039447,0.5
587.3,1052.3,154.9,0.028628,-0.4645,0.043763,0.5
592.39,1052.2,154.48,-0.28023,-0.58945,0.073482,0.5
589.93,1052.2,154.99,-0.078212,-0.46923,0.03706,0.5
589.93,1051.9,154.81,0.030333,-0.38918,0.041736,0.5
592.4,1051.7,154.27,0.0058653,-0.37614,0.04304,0.5
596.62,1052.3,153.76,-1.7837,-1.2483,1.21,0.5
594.64,1052.2,154.27,-0.84732,-0.91318,0.35603,0.5
594.64,1050.8,154,-0.013724,-0.34256,0.014663,0.5
596.41,1050.4,153.35,0.084799,-0.042436,-0.12345,0.5
516.97,1057.4,150.58,0.074406,-0.94175,-1.7865,0.5
513.63,1057.6,150.22,0.14409,-0.66601,-0.23426,0.5
513.68,1056.6,149.38,0,0,0,0.5
517.01,1056.5,150.45,0.036548,-1.5877,1.1296,0.5
550.53,1057.9,154.89,-0.45026,-1.1125,-0.093698,0.5
552.63,1055.9,154.94,-0.8156,-0.79629,-0.18542,0.5
552.45,1057.7,155.42,-0.056959,-1.8651,0.14143,0.5
555.47,1054.9,154.85,-0.41704,-0.64778,-0.11538,0.5
557.99,1054.8,154.45,-0.30321,-0.50247,-0.0087444,0.5
555.27,1057.4,155.46,-0.44171,-0.78799,-0.094067,0.5
557.8,1057.2,155.44,-0.44312,-0.55328,-0.04233,0.5
561.1,1054.1,154.8,-0.24256,-0.48515,0.018242,0.5
562.93,1054.6,154.59,-0.19811,-0.48587,0.037337,0.5
560.46,1057,155.37,-0.35776,-0.53755,0.0019738,0.5
562.84,1057.2,155.32,-0.29117,-0.56205,0.032784,0.5
564.89,1054.8,154.78,-0.13509,-0.51491,0.040118,0.5
567.15,1054.9,155.07,-0.091963,-0.53979,0.038967,0.5
564.99,1057.4,155.35,-0.20672,-0.61799,0.046437,0.5
567.27,1057.6,155.54,-0.14006,-0.66732,0.059864,0.5
570,1055,155.41,-0.077792,-0.5517,0.042365,0.5
572.88,1055.1,155.1,-0.069113,-0.57807,0.055982,0.5
570.03,1057.7,155.72,-0.10593,-0.69035,0.074537,0.5
572.88,1057.7,155.53,-0.092215,-0.72475,0.088557,0.5
575.03,1055.2,154.76,-0.028772,-0.58514,0.06915,0.5
577.47,1055.1,155.07,0.019189,-0.54187,0.06328,0.5
575.05,1057.7,155.19,-0.045984,-0.78022,0.095168,0.5
577.2,1057.6,155.53,0.052728,-0.75258,0.080359,0.5
580.05,1054.8,154.82,0.041687,-0.48519,0.051036,0.5
582.31,1054.7,154.67,0.05227,-0.4786,0.042267,0.5
579.7,1057.3,155.42,0.093275,-0.61266,0.06871,0.5
582.24,1057.1,155.26,0.073685,-0.54938,0.059647,0.5
584.73,1054.8,155.21,0.0553,-0.60025,0.010252,0.5
587.27,1054.8,155.54,0.056056,-0.67436,0.039335,0.5
584.82,1057.1,155.55,0.057168,-0.59647,0.065756,0.5
587.35,1057.3,155.69,-0.027746,-0.68877,0.090226,0.5
589.89,1054.9,155.37,-0.056095,-0.64702,0.11,0.5
592.36,1054.8,154.78,-0.20085,-0.67323,0.26125,0.5
589.87,1057.3,155.34,-0.1201,-0.69476,0.14299,0.5
592.36,1057.3,154.57,-0.099007,-0.65701,0.36528,0.5
594.72,1054.9,153.89,-0.16372,-0.58498,0.30501,0.5
596.34,1054.9,153.93,-0.10393,-0.45595,0.21631,0.5
594.86,1056.2,153.27,-0.13834,-0.61591,0.37474,0.5
510.29,1060.9,149.87,0,0,0,0.5
510.53,1060.6,149.9,0,0,0,0.5
512.55,1060.1,151.12,-0.55206,-1.3431,0.15681,0.5
510.06,1063,150.99,0.017135,-1.4588,-0.76524,0.5
512.52,1062.3,151.7,0.0053039,0.0011772,-0.0019969,0.5
514.7,1060.1,151.63,0.037381,-0.00040851,-0.0068456,0.5
517.34,1059.7,150.09,0.01533,-0.015742,-0.018747,0.5
514.83,1062.7,151.85,0.019289,-0.0033224,-0.0020119,0.5
517.63,1061.9,151.28,0.077701,-0.038177,0.0043908,0.5
547.24,1062.6,153.95,0.090933,-4.1625,1.0319,0.5
544.79,1062.7,152.77,-0.90222,-4.0164,0.85195,0.5
544.82,1061.7,152.64,-1.4083,-1.2258,-0.41977,0.5
547.03,1060.4,153.58,-0.98261,-1.0644,-0.09071,0.5
549.46,1060.4,154.52,0.17818,-2.8474,0.24904,0.5
552.19,1060.3,155.45,0.010163,-2.0114,0.12237,0.5
549.65,1062.7,154.74,0.4399,-2.8726,0.44722,0.5
552.07,1062.7,155.53,0.1674,-1.7244,0.074488,0.5
554.96,1060,155.97,-0.47525,-0.78885,-0.13362,0.5
557.6,1059.8,156.18,-0.51972,-0.63826,-0.10961,0.5
554.7,1062.6,156.22,-0.26775,-1.0105,-0.087635,0.5
557.43,1062.4,156.53,-0.57895,-0.72368,-0.13276,0.5
561.36,1062.3,156.62,-0.45872,-0.73499,-0.076223,0.5
562.78,1059.8,156.2,-0.36848,-0.64736,-0.023127,0.5
562.77,1061.9,156.55,-0.40415,-0.72768,-0.047402,0.5
560.15,1062.3,156.61,-0.5003,-0.72563,-0.09656,0.5
560.25,1059.7,156.18,-0.45061,-0.6226,-0.062167,0.5
565.16,1061.4,156.43,-0.30194,-0.73928,-0.0095596,0.5
567.44,1060.1,156.23,-0.19278,-0.74001,0.021049,0.5
567.49,1061.3,156.42,-0.2088,-0.76166,0.013119,0.5
565.11,1059.9,156.18,-0.27762,-0.69559,0.0026074,0.5
570.03,1061.2,156.47,-0.13958,-0.76511,0.027957,0.5
572.7,1060.1,156.29,-0.082227,-0.71619,0.037073,0.5
572.61,1061,156.41,-0.081687,-0.72582,0.030777,0.5
570.04,1060.2,156.34,-0.13461,-0.75532,0.035642,0.5
574.86,1060.4,156.25,-0.022463,-0.738,0.025206,0.5
577.05,1059.8,156.26,0.06271,-0.7868,0.016525,0.5
577.01,1060.4,156.41,0.05029,-0.76976,0.0078731,0.5
574.92,1059.9,156.15,-0.020676,-0.74264,0.030684,0.5
579.34,1061.8,156.8,0.061483,-0.6931,-0.026615,0.5
582.07,1062,157.02,0.082344,-0.66546,-0.039177,0.5
579.91,1062,156.9,0.059064,-0.68584,-0.034278,0.5
579.43,1059.7,156.13,0.12472,-0.69388,0.028339,0.5
582.11,1059.5,156.14,0.098594,-0.62699,0.030143,0.5
584.89,1059.5,156.14,0.060713,-0.64914,0.028804,0.5
587.4,1059.6,156.07,0.012023,-0.68028,0.030214,0.5
584.85,1062.1,156.96,0.083279,-0.64364,-0.044494,0.5
587.39,1062.1,156.93,0.10277,-0.62007,-0.037672,0.5
589.85,1059.6,156.08,0.045477,-0.59664,0.014362,0.5
589.99,1059.6,156.03,0.049016,-0.59148,0.015621,0.5
589.84,1059.9,156.14,0.054914,-0.5954,0.012038,0.5
506.22,1066.6,149.62,0,0,0,0.5
506.86,1066,149.51,0,0,0,0.5
506.98,1066,149.65,0.016449,0.0038652,-0.0094614,0.5
507.12,1066.4,150.31,-0.039129,0.39958,-1.499,0.5
510,1064.7,151.29,0.036873,-0.027925,0.037321,0.5
512.54,1064.9,151.91,1.0365,1.5017,1.0607,0.5
510.1,1067,151.34,-0.60463,1.3462,0.52768,0.5
511.97,1067.7,152.42,0.44991,2.0679,1.0499,0.5
514.16,1065,151.04,0.84059,1.4854,1.084,0.5
517.64,1064.6,150.96,0.078174,0.81541,0.66775,0.5
514.84,1067.6,152.81,0.69712,1.2816,0.85526,0.5
517.54,1067.6,152.66,0.083319,0.48854,0.37811,0.5
520.62,1064.3,151.43,-0.022747,0.67185,0.52766,0.5
522.7,1064.7,150.58,0.17702,0.31377,-0.19809,0.5
520.16,1067.4,152.62,-0.0024105,0.42022,0.29678,0.5
522.73,1067.5,152.8,-0.026209,0.12793,0.034715,0.5
541.04,1068.3,150.51,-0.80156,-0.57608,-0.065036,0.5
541.63,1065.4,150.05,-0.57348,-0.1885,0.044212,0.5
542.15,1065.4,150.03,-1.2219,-1.2892,1.1037,0.5
541.98,1068.2,150.9,-2.5506,-1.1641,1.3926,0.5
544.53,1065.4,151.37,-1.1777,-3.0117,0.80731,0.5
545.9,1065.2,152.44,-1.0913,-2.7818,0.77856,0.5
544.48,1065.9,151.68,-1.3576,-2.8614,0.63106,0.5
551.17,1065,155.33,-0.36913,-1.4524,0.083482,0.5
552.08,1065.1,155.63,-0.32424,-1.3194,-0.0037878,0.5
552.09,1065.5,155.68,-0.43045,-1.2589,-0.030098,0.5
554.58,1065.1,156.21,-0.48947,-1.0238,-0.10669,0.5
556.57,1065,156.56,-0.64985,-0.87488,-0.14496,0.5
554.58,1065.8,156.31,-0.60863,-0.99629,-0.13155,0.5
510.85,1068.9,152.77,-1.0086,3.7904,2.1374,0.5
512.27,1070.5,153.34,-0.55962,1.5006,0.57466,0.5
510.44,1072.6,154.3,-1.0939,4.3233,2.3821,0.5
512.76,1072.6,154.53,-1.0116,0.26012,0.1035,0.5
515.28,1070.2,153.93,0.23902,0.49334,0.28361,0.5
517.77,1070.4,153.69,0.020273,0.039242,0.048865,0.5
515.36,1072.5,154.83,-0.57963,-0.028873,0.027425,0.5
517.74,1072.4,154.32,-0.98272,-0.095737,0.05352,0.5
519.91,1070.2,154.11,-0.31129,0.15596,0.089797,0.5
522.5,1070.2,154.11,-0.72137,0.050442,0.18292,0.5
519.91,1072.5,154.39,-1.5185,-0.072175,0.17074,0.5
522.48,1072.7,154.15,-2.1401,-0.17684,0.54159,0.5
528.28,1073.1,149.53,-0.5185,-0.20496,0.3839,0.5
525.38,1072.8,153.17,-1.2862,-0.37214,0.38487,0.5
525.29,1070.5,153.25,-0.079371,-0.71084,-0.013619,0.5
528.22,1072.5,149.83,0.058785,-0.13686,-0.017027,0.5
539.65,1069.8,151.36,-1.3771,-0.95428,0.01963,0.5
540.42,1072.3,152.27,-3.1074,-2.0507,0.99498,0.5
539.54,1072.3,152.1,-2.8606,-2.0444,1.0676,0.5
539.7,1069.7,151.35,-1.3694,-0.95114,0.018336,0.5
541.84,1069.5,151.85,-3.5554,-1.8054,1.1505,0.5
510.26,1075.8,154.65,-0.8592,3.2596,1.1052,0.5
512.6,1075.4,155.08,-0.87553,-0.34697,-0.053263,0.5
510.29,1077.6,154.96,-0.59342,1.319,0.17692,0.5
512.66,1077.6,154.66,-0.7577,-0.31617,-0.027359,0.5
515.21,1075.2,155.16,-0.93895,-0.1395,0.025739,0.5
517.7,1074.9,154.98,-1.3472,-0.05266,0.07794,0.5
515.14,1077.8,154.97,-0.83565,-0.17782,-0.013476,0.5
517.61,1077.6,155.03,-1.1174,-0.083157,0.041365,0.5
520.02,1074.9,154.79,-1.7736,-0.11808,0.21916,0.5
522.53,1075.1,154.3,-2.412,-0.26911,0.75652,0.5
520.05,1077.5,154.91,-1.3886,-0.084318,0.18983,0.5
522.56,1077.5,154.56,-1.5573,-0.12142,0.57592,0.5
525.18,1075.1,153.11,-1.646,-0.3441,0.96844,0.5
528.1,1075.1,150.65,-1.164,-0.3647,0.87869,0.5
524.72,1077.6,153.11,-1.7758,-0.26027,1.2028,0.5
529.01,1077.7,151.26,-0.96697,-0.26037,0.78817,0.5
530.07,1077.7,150.31,0,0,0,0.5
532.23,1075.3,149.31,0,0,0,0.5
532.32,1076.4,149.99,-0.29384,-0.40511,-0.0064021,0.5
536.83,1077.6,151.4,-1.4706,-1.7507,0.17149,0.5
537.07,1075.6,150.44,-1.352,-1.7469,0.8316,0.5
537.11,1077.4,151.41,-1.5551,-1.8339,0.2764,0.5
534.68,1077.6,150.67,-0.91204,-1.2949,0.054198,0.5
534.64,1074.3,149.62,-0.18663,-0.45484,0.017878,0.5
506.75,1082.3,154.6,-0.22125,-0.19958,-0.12824,0.5
507.63,1081.3,154.56,-0.074085,-0.059146,-0.048438,0.5
507.68,1082.4,154.9,-0.30635,-0.086797,-0.052134,0.5
512.47,1082,155.12,0.05888,-0.43537,-0.0028435,0.5
510.09,1082.4,155.04,-0.05416,0.12359,0.030811,0.5
510.14,1080.4,154.75,-0.071108,-0.070517,-0.029084,0.5
512.62,1079.8,154.55,-0.057136,-0.06316,-0.015088,0.5
514.9,1078.9,154.56,-0.38059,-0.219,-0.018485,0.5
517.65,1079.6,155.05,-0.62862,-0.24528,0.014967,0.5
514.81,1081.5,155.3,0.1526,-0.51983,-0.01294,0.5
516.97,1080.7,155.28,0.22721,-0.36404,-0.00085902,0.5
520.07,1079.9,154.99,-0.94332,-0.18379,0.15116,0.5
522.67,1080,154.67,-1.2537,-0.12653,0.44522,0.5
520.04,1082,154.89,-0.20698,-0.23113,0.080436,0.5
522.57,1082.3,154.8,-0.54122,-0.21261,0.16586,0.5
525.07,1079.9,153.59,-0.86183,-0.12319,0.48784,0.5
528.19,1079.7,151.16,0.018284,0.065969,0.24756,0.5
525.01,1082.3,154.56,-0.25693,-0.17574,0.10606,0.5
527.56,1082.3,153.48,-0.016728,-0.1648,0.28377,0.5
530.71,1079.1,151.34,-0.13526,0.82424,0.88614,0.5
532.35,1079.7,151.72,-0.46749,1.1479,1.6785,0.5
530.07,1082.1,153.26,-0.17106,0.48678,0.92696,0.5
532.46,1082.1,154.01,-0.5469,1.0125,1.8733,0.5
537.29,1080,153.21,-0.84344,-0.53947,0.4022,0.5
534.74,1079.7,151.34,-0.68669,-0.42488,0.86474,0.5
536.31,1079.7,152.43,-0.802,-0.6059,0.52956,0.5
537.67,1082,154.1,-0.75818,0.23439,0.89012,0.5
535.19,1082.1,154.22,-0.72606,0.017292,1.3565,0.5
541.86,1081.8,154.99,-1.5347,-0.13384,0.29581,0.5
539.63,1081.7,154.39,-1.0846,0.25133,0.58917,0.5
539.51,1080.1,154.55,-1.3952,-0.232,0.41519,0.5
541.89,1082.1,155.09,-1.4662,-0.10691,0.31042,0.5
505.18,1085,154.96,-0.31993,-0.67182,0.0086087,0.5
507.88,1084.8,155.03,-0.37102,-1.0648,0.096557,0.5
504.7,1087.9,154.96,-0.6306,-2.1135,0.58189,0.5
508.16,1087.1,154.75,-0.48377,-1.5006,0.37145,0.5
510.15,1084.7,155.03,0.0018338,-0.63436,0.070715,0.5
512.37,1084.5,155.07,0.13134,-0.72446,0.072259,0.5
510.32,1086.8,154.65,-0.17772,-1.0342,0.20847,0.5
512.46,1087,155.27,0.0014892,-1.0897,0.20732,0.5
514.84,1084.3,155.4,0.15031,-0.54781,0.047712,0.5
517.6,1084.2,155.38,-0.01938,-0.37182,0.057132,0.5
514.98,1087.1,155.54,-0.094002,-0.74612,0.136,0.5
517.68,1087.3,155.72,-0.31845,-0.55301,0.10909,0.5
522.03,1087.4,155.47,-0.14842,-0.32335,0.10368,0.5
522.51,1084.7,155.39,-0.26486,-0.27916,0.068734,0.5
522.46,1087,155.42,-0.13591,-0.29639,0.10098,0.5
520.05,1087.3,155.69,-0.31963,-0.40975,0.086319,0.5
520.13,1084.5,155.17,-0.28766,-0.32325,0.094672,0.5
525.13,1084.8,155.24,-0.038524,-0.33677,0.04635,0.5
527.49,1084.9,154.28,-0.24135,-0.71301,0.24452,0.5
527.51,1086.4,154.27,-0.27831,-0.79039,0.39735,0.5
529.94,1087,154.05,-0.68126,-1.162,0.57219,0.5
532.45,1087.1,155,-0.57579,-1.5225,0.093068,0.5
531.28,1087.2,154.57,-0.64045,-1.4442,0.28846,0.5
529.88,1084.8,153.86,-0.31679,-0.49114,0.52301,0.5
532.42,1084.5,154.77,-0.32065,-0.56794,0.67526,0.5
535.25,1084.9,155.46,-0.68041,-0.43762,0.59522,0.5
538,1084.5,154.91,-1.1961,0.012049,0.56724,0.5
535.69,1086.6,155.68,-0.6999,-0.55237,0.077377,0.5
538,1086.9,155.6,-1.0627,-0.38182,0.10446,0.5
539.82,1084.6,154.92,-1.278,-0.12274,0.24668,0.5
541.96,1084.5,155.75,-1.1482,-0.27878,-0.011123,0.5
539.78,1086.9,155.57,-1.0392,-0.76397,-0.057454,0.5
541.95,1086.9,156.12,-0.90864,-0.6694,-0.013142,0.5
502.34,1090.2,152.83,-0.088112,-0.075642,0.065018,0.5
502.43,1090.2,152.89,-0.11861,-0.16719,0.10214,0.5
502.69,1091.1,152.54,-0.28988,-0.02319,0.19311,0.5
503.64,1090.5,153.7,-0.82792,-1.8217,1.3746,0.5
