"Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water"
411.64,1169.6,146.1,-11.503,-5.1361,-6.5522,0.5
412.49,1172.5,145.64,-4.8978,-2.1567,-2.7123,0.5
412.38,1174.9,146.25,-7.528,-2.1568,-3.3846,0.5
412.96,1176.5,146.6,-7.345,-2.1044,-3.3024,0.5
412.77,1178.1,146.28,-2.6373,-0.60726,-1.2113,0.5
410.21,1174.8,144.36,0,0,0,0.5
411.49,1177.4,145.45,0,0,0,0.5
412.69,1180.1,145.99,0,0,0,0.5
413.07,1180.1,146.27,-1.1725,-0.18057,-0.49061,0.5
413.36,1181.9,146.19,0,0,0,0.5
400.49,1187.4,145.9,-12.265,-0.39302,1.2841,0.5
401.61,1185.4,144.29,0,0,0,0.5
402.34,1185.6,145.18,-4.2487,-0.19311,0.89435,0.5
402.28,1187.4,145.82,-5.2448,-0.35642,1.4493,0.5
404.44,1185.9,144.07,-6.2479,-1.7804,0.36263,0.5
407.31,1186.4,144.01,-6.4237,-0.77371,-1.01,0.5
406.9,1187.5,144.66,-10.57,-1.1187,-1.5234,0.5
404.11,1187.8,145.07,-5.291,-0.52914,1.5701,0.5
410.25,1186.9,144.02,0,0,0,0.5
410.61,1185.1,144.61,0,0,0,0.5
412.75,1184.4,146.27,-2.8426,0.03351,-1.3586,0.5
412.43,1187.5,146.34,-8.7332,0.48651,-3.3187,0.5
410.36,1187.5,144.03,-0.23462,0.0041978,-0.091784,0.5
412.98,1185.8,146.57,-7.1187,0.39657,-2.7052,0.5
392.51,1192.5,146.13,-6.4584,-0.42666,1.1154,0.5
390.23,1192.4,147.26,-11.061,-0.22622,1.78,0.5
390.24,1192.4,147.27,-11.035,-0.23153,1.7631,0.5
392.67,1191.3,146.52,-6.2495,-0.27969,0.93241,0.5
397.52,1192.4,145.9,-7.9216,0.090808,0.084784,0.5
395.01,1192.5,146.07,-7.9688,-0.34506,0.66029,0.5
395.17,1190.9,146.41,-8.3601,-0.4573,0.74243,0.5
397.65,1190.3,146.41,-10.172,-0.39721,0.39788,0.5
400.1,1189.7,146.4,-12.612,-0.46377,0.3502,0.5
402.36,1189.2,146.1,-12.488,-0.62534,2.7854,0.5
400.01,1192.3,146.18,-12.738,0.39942,-0.30502,0.5
402.45,1192.1,146.13,-13.098,0.99619,1.528,0.5
407.2,1189.7,145.15,-10.386,-0.92192,0.3091,0.5
407.31,1192.3,145.39,-11.223,0.31863,1.4827,0.5
404.47,1189.7,145.55,-6.771,-0.35394,1.6774,0.5
404.75,1192.2,145.76,-8.2059,0.44953,2.0647,0.5
410.33,1189.6,144.53,-2.8958,0.0027417,-0.69923,0.5
412.47,1189.8,145.83,-6.4883,0.34292,-2.2963,0.5
410.25,1191.7,145.02,-6.6406,0.12689,-1.1629,0.5
412.39,1192.3,145.77,-8.323,0.23862,-2.8182,0.5
405.03,1195,146.26,-13.134,1.6086,3.367,0.5
407.4,1195.1,145.28,-9.8015,0.76349,1.9739,0.5
407.43,1196.3,145.78,-13.423,1.4112,3.1536,0.5
405.04,1194.9,146.2,-12.579,1.5274,3.2471,0.5
412.51,1194.8,145.83,-11.849,0.90636,-3.4685,0.5
409.74,1197.5,144.98,-13.531,1.7975,0.56378,0.5
409.86,1194.9,145.18,-12.459,1.0181,-1.2944,0.5
412.52,1195.2,145.79,-13.338,1.3676,-3.7222,0.5
567.18,1052.5,154.79,-0.14559,-1.0688,0.024281,0.5
564.8,1052.5,154.49,-0.23195,-1.0503,0.058995,0.5
564.8,1052.3,154.39,-0.22878,-1.0397,0.062083,0.5
567.2,1051.8,154.57,-0.14611,-1.042,0.032698,0.5
572.7,1052.5,154.7,-0.07793,-1.0501,0.055535,0.5
569.98,1052.4,155.06,-0.10988,-1.0594,0.017821,0.5
569.97,1051.7,154.76,-0.10119,-1.0323,0.025744,0.5
572.67,1052,154.53,-0.065332,-1.0306,0.054059,0.5
577.82,1052.5,155.04,-0.10984,-1.0945,0.051469,0.5
575,1052.6,154.6,-0.065512,-1.057,0.074375,0.5
575,1052.3,154.51,-0.05616,-1.0246,0.065741,0.5
577.9,1051.8,154.84,-0.10309,-1.0319,0.06482,0.5
582.25,1052.4,154.66,0.10261,-1.0117,0.045263,0.5
580.38,1051.5,154.45,-0.053013,-1.0804,0.0094637,0.5
580.44,1050.9,154.04,-0.0076265,-1.0458,0.095086,0.5
582.23,1052,154.52,0.1515,-0.97065,0.07538,0.5
587.3,1052.3,155.28,-0.11864,-1.1838,-0.09578,0.5
584.76,1052.4,155.09,-0.013384,-1.0983,-0.017336,0.5
584.84,1051,154.66,0.13877,-0.88983,0.029842,0.5
587.41,1050.3,154.65,0.094203,-0.88146,0.011757,0.5
592.38,1052.2,154.89,-0.44145,-1.447,-0.024492,0.5
589.92,1052.2,155.36,-0.26764,-1.3361,-0.14414,0.5
589.94,1050.7,154.67,0.086686,-0.97121,0.033716,0.5
592.4,1050.6,154.34,0.12894,-0.92802,0.055261,0.5
596.65,1052.3,153.97,-0.7181,-1.0545,0.73718,0.5
594.63,1052.2,154.52,-0.55325,-1.2876,0.28363,0.5
594.64,1049.9,154.15,-0.0060517,-0.71488,0.033215,0.5
596.37,1050,153.45,-0.075981,-0.29999,-0.010499,0.5
516.97,1057.4,150.57,-0.72961,-0.80825,-0.71667,0.5
513.58,1057.6,150.11,-0.35192,-0.67379,-0.28943,0.5
513.64,1056.7,149.36,0,0,0,0.5
517.01,1056.5,150.45,-0.14159,-0.52089,0.30023,0.5
552.44,1057.7,155.62,-0.35419,-2.88,-0.16708,0.5
549.25,1057.9,155.08,-0.56941,-3.1641,-0.38283,0.5
549.26,1057,154.93,-0.92193,-2.2938,-0.54678,0.5
552.7,1055.1,154.94,-1.1012,-1.4148,-0.31142,0.5
555.46,1054.9,154.97,-0.76694,-1.1737,-0.17145,0.5
557.97,1054.8,154.74,-0.62805,-0.91949,-0.084684,0.5
555.25,1057.4,155.66,-0.91591,-1.1298,-0.26538,0.5
557.79,1057.2,155.79,-0.78502,-0.97751,-0.17208,0.5
561,1054.2,155.11,-0.5112,-0.84223,-0.040365,0.5
562.9,1054.7,154.98,-0.41842,-0.84402,-0.018153,0.5
560.43,1057.1,155.82,-0.6492,-0.95159,-0.10234,0.5
562.82,1057.2,155.82,-0.53867,-0.98796,-0.053239,0.5
564.9,1054.8,155.24,-0.25485,-0.94136,-0.021001,0.5
567.19,1054.9,155.51,-0.16989,-0.9821,-0.020298,0.5
565,1057.4,155.89,-0.37449,-1.0951,-0.036893,0.5
567.31,1057.6,156.04,-0.25255,-1.1711,-0.015158,0.5
570,1055,155.81,-0.14931,-0.9912,-0.01089,0.5
572.84,1055.1,155.56,-0.13773,-1.0261,0.011014,0.5
570.03,1057.7,156.19,-0.19691,-1.1725,0.0075916,0.5
572.82,1057.7,156.08,-0.16203,-1.1505,0.022272,0.5
575.05,1055.2,155.28,-0.079758,-1.0641,0.014996,0.5
577.48,1055.1,155.54,0.0084441,-1.0205,-0.0062198,0.5
575.04,1057.7,155.86,-0.082778,-1.1644,0.021394,0.5
577.24,1057.6,156.11,0.051263,-1.1466,0.0011802,0.5
580.03,1054.8,155.24,0.063719,-0.93997,-0.0061305,0.5
582.31,1054.7,155,0.085702,-0.93331,0.0087868,0.5
579.71,1057.3,155.99,0.1125,-1.0291,-0.0064765,0.5
582.24,1057.1,155.84,0.099793,-0.97419,-0.012361,0.5
584.74,1054.8,155.36,0.06131,-0.99986,0.00095691,0.5
587.27,1054.8,155.64,-0.060272,-1.077,0.019585,0.5
584.82,1057.1,155.91,0.059558,-1.0325,-0.003761,0.5
587.35,1057.3,156,-0.063812,-1.1232,0.020069,0.5
591.28,1057.3,155.37,-0.061159,-1.1772,0.26345,0.5
592.35,1054.8,155.08,-0.21391,-1.3329,0.29799,0.5
592.35,1056.6,155.07,-0.091737,-1.2987,0.39633,0.5
589.87,1057.3,155.72,-0.10556,-1.1363,0.083258,0.5
589.88,1054.8,155.56,-0.16917,-1.1705,0.058983,0.5
594.72,1054.9,154.26,-0.12713,-1.1381,0.43638,0.5
595.44,1054.9,154.26,-0.10801,-1.0425,0.39373,0.5
594.77,1055.4,154.06,-0.11698,-1.1669,0.46953,0.5
510.29,1061,149.86,0,0,0,0.5
510.56,1060.5,149.89,0,0,0,0.5
512.55,1060.1,151.07,-0.54666,-1.1286,0.10977,0.5
510.07,1063,150.91,-0.08312,-1.3696,-0.90571,0.5
512.52,1062.3,151.68,0.0045004,-0.001992,-0.0049623,0.5
514.7,1060.1,151.6,-0.00030389,-0.0065316,-0.0071656,0.5
517.34,1059.7,150.12,-0.008835,-0.015147,-0.032769,0.5
514.83,1062.7,151.84,0.01423,-0.020488,-0.0051896,0.5
517.63,1061.9,151.26,0.13005,0.040239,-0.0087086,0.5
534.84,1059.9,148.91,-0.0047243,0.023653,-0.30951,0.5
534.94,1059.9,148.97,-0.12828,-0.11384,-0.033607,0.5
534.83,1060,148.96,-0.2304,-0.12214,-0.038447,0.5
541.89,1062.7,152.37,-3.5633,-2.5212,-0.10767,0.5
542.46,1061.8,152.59,-3.1092,-2.7986,-0.52571,0.5
542.43,1062.7,152.52,-3.492,-3.5664,0.24029,0.5
544.85,1060.1,153.87,-1.8451,-4.7631,-0.66648,0.5
547.04,1060.2,154.36,-0.7499,-4.8658,-0.26296,0.5
544.78,1062.7,153.4,-1.9076,-5.5425,0.89032,0.5
547.24,1062.6,154.26,-0.96927,-4.3027,0.36971,0.5
549.48,1060.4,154.91,0.0069064,-4.4022,-0.090252,0.5
552.19,1060.3,155.68,-0.21879,-2.9311,-0.1529,0.5
549.65,1062.7,155,-0.14259,-3.5077,0.11086,0.5
552.08,1062.7,155.68,-0.27425,-2.5986,-0.10499,0.5
554.95,1060,156.06,-0.81022,-1.3227,-0.263,0.5
557.6,1059.8,156.22,-0.81199,-1.086,-0.21762,0.5
554.7,1062.6,156.18,-0.78723,-1.5857,-0.23413,0.5
557.43,1062.4,156.49,-0.88042,-1.1965,-0.23353,0.5
560.16,1062.2,156.67,-0.76717,-1.1891,-0.19559,0.5
562.78,1059.8,156.37,-0.60301,-1.1224,-0.10439,0.5
562.77,1060.9,156.54,-0.62439,-1.1624,-0.12286,0.5
560.25,1059.7,156.31,-0.71071,-1.0711,-0.15765,0.5
565.11,1059.9,156.41,-0.47156,-1.2216,-0.071214,0.5
566.06,1060,156.45,-0.41547,-1.2503,-0.062033,0.5
565.11,1060.1,156.44,-0.47526,-1.2247,-0.07408,0.5
579.44,1060.2,156.67,0.096908,-1.0746,-0.079987,0.5
582.12,1059.6,156.67,0.10602,-0.98674,-0.081175,0.5
582.08,1062,157.17,0.082644,-1.0539,-0.12271,0.5
579.46,1059.7,156.57,0.1098,-1.0673,-0.070479,0.5
585.11,1062.1,157.13,0.08686,-1.0431,-0.12637,0.5
587.39,1059.6,156.49,0.052935,-1.0834,-0.08402,0.5
587.39,1060.9,156.81,0.086411,-1.0623,-0.095948,0.5
584.84,1062.1,157.14,0.082801,-1.044,-0.12865,0.5
584.87,1059.6,156.59,0.05676,-1.0245,-0.085356,0.5
506.19,1066.6,149.62,0,0,0,0.5
506.94,1066,149.49,0,0,0,0.5
506.96,1066,149.51,0.0026214,-0.0031451,-0.0042824,0.5
507.12,1066.4,150.31,-0.090798,0.11003,-0.58032,0.5
510,1064.7,151.24,0.04086,0.10412,0.059025,0.5
512.54,1064.9,151.91,0.85774,1.452,1.0225,0.5
510.1,1067,151.34,-0.13564,1.2071,0.53767,0.5
511.98,1067.7,152.44,0.4383,1.4631,0.91322,0.5
514.16,1065,151.05,0.73068,1.504,1.2056,0.5
517.64,1064.6,150.96,0.10769,1.4112,1.1689,0.5
514.84,1067.6,152.85,0.46664,0.94743,0.77924,0.5
517.54,1067.6,152.7,0.081672,0.79622,0.6712,0.5
520.62,1064.3,151.42,-0.0089083,1.2268,0.94593,0.5
522.7,1064.7,150.57,0.075123,0.042063,-0.31628,0.5
520.16,1067.4,152.66,0.00075699,0.78758,0.58619,0.5
522.73,1067.5,152.85,-0.10162,-0.072264,-0.038116,0.5
542.15,1065.4,150.92,-2.9035,-3.0112,0.87726,0.5
542.05,1067,151.72,-3.8505,-3.1076,0.47296,0.5
541.45,1067.9,152.27,-4.6183,-2.8126,0.20503,0.5
540.54,1065.3,151.41,-2.8489,-1.7678,0.013852,0.5
539.71,1067.8,152.36,-4.1272,-2.6621,-0.063912,0.5
539.77,1066.9,152.07,-3.4791,-2.321,-0.18879,0.5
507.89,1068.9,151.47,-0.32434,0.80494,0.31213,0.5
508.07,1068.9,151.56,-0.34245,1.0718,0.30022,0.5
508.08,1070.5,152.44,-0.24867,0.69473,0.244,0.5
510.85,1068.9,152.79,-0.47483,1.1956,0.52071,0.5
512.27,1070.5,153.37,-0.27991,0.37433,0.19841,0.5
510.44,1072.6,154.32,-0.63691,0.13817,0.037829,0.5
512.76,1072.6,154.54,-0.56268,-0.81196,-0.24028,0.5
515.27,1070.2,153.96,-0.027693,-0.046872,0.054287,0.5
517.76,1070.4,153.71,-0.040218,0.014058,0.061374,0.5
515.36,1072.5,154.83,-0.44558,-0.82544,-0.13293,0.5
517.74,1072.4,154.33,-0.44073,-0.52212,-0.035343,0.5
519.91,1070.2,154.11,-0.02612,0.29464,0.13998,0.5
522.5,1070.2,154.1,-0.50174,-0.30949,0.18115,0.5
519.91,1072.5,154.39,-0.61675,-0.19517,0.071005,0.5
522.47,1072.7,154.15,-1.2158,-0.43455,0.39199,0.5
528.2,1073,149.9,-0.81787,-0.64817,0.86223,0.5
525.37,1072.8,153.24,-1.0231,-0.72952,0.6309,0.5
525.28,1070.3,153.3,-0.10742,-0.52491,0.060575,0.5
528.1,1072.1,150.38,-0.33287,-0.53945,0.35187,0.5
529.21,1073,149.47,-0.35338,-0.52277,-0.025533,0.5
532.21,1072.1,151.45,-2.6875,-3.6921,-0.1775,0.5
532.2,1072.8,151.66,-3.0048,-4.6338,0.75093,0.5
535.14,1070.8,152.64,-3.694,-4.5504,-0.76313,0.5
535.37,1070.2,152.89,-3.7911,-4.5268,-0.84044,0.5
537.27,1070,153.38,-4.9131,-4.9256,-0.24159,0.5
535.24,1073.3,152.04,-3.3392,-5.0736,0.45279,0.5
537.19,1072.6,153.15,-3.6986,-4.0594,0.31261,0.5
539.62,1069.8,153.03,-4.7742,-3.4057,0.2913,0.5
540.29,1069.8,153,-4.7683,-3.3635,0.28976,0.5
539.59,1070.8,153.19,-4.6767,-3.3801,0.36972,0.5
510.25,1075.8,154.6,-0.67264,-0.46604,-0.17971,0.5
512.6,1075.4,155.06,-0.64458,-1.0109,-0.18341,0.5
510.3,1077.6,154.82,-0.39282,-0.14668,-0.068069,0.5
512.66,1077.6,154.6,-0.38446,-0.55441,-0.066684,0.5
515.21,1075.2,155.14,-0.82728,-1.0536,-0.10311,0.5
517.7,1074.9,154.96,-0.94642,-0.73437,-0.0051404,0.5
515.14,1077.8,154.94,-0.55411,-0.52254,-0.03179,0.5
517.61,1077.6,155.02,-1.0337,-0.55248,0.039928,0.5
520.02,1074.9,154.79,-1.3205,-0.50525,0.16719,0.5
522.53,1075.1,154.33,-2.0366,-0.56166,0.72269,0.5
520.05,1077.5,154.92,-1.4444,-0.56641,0.23515,0.5
522.56,1077.5,154.61,-1.8327,-0.58807,0.76377,0.5
525.19,1075.1,153.31,-1.6872,-0.84019,1.1569,0.5
528.05,1075.1,151.02,-1.2796,-1.3183,1.112,0.5
524.79,1077.6,153.37,-1.9072,-0.8717,1.3003,0.5
528.66,1077.6,151.75,-1.1468,-1.622,0.86554,0.5
529.98,1074.8,151.5,-2.2782,-3.4315,0.50514,0.5
530.19,1074.8,151.61,-2.4553,-3.6547,0.53389,0.5
530.01,1075.3,151.71,-2.1656,-3.4464,0.42236,0.5
506.92,1082.3,154.59,-0.34695,-0.34053,-0.15507,0.5
507.65,1081.7,154.56,-0.21437,-0.16221,-0.063566,0.5
507.68,1082.4,154.8,-0.37984,-0.079142,-0.097606,0.5
512.47,1082,155.11,-0.099876,-0.65328,0.0064467,0.5
510.09,1082.4,154.98,-0.28474,-0.063461,-0.01138,0.5
510.13,1080.9,154.71,-0.19769,-0.17408,-0.036092,0.5
512.6,1080.1,154.57,-0.16695,-0.17703,-0.021121,0.5
514.9,1078.9,154.56,-0.22201,-0.38728,-0.023636,0.5
517.64,1079.6,155.07,-0.54566,-0.41776,0.03092,0.5
514.81,1081.5,155.32,0.013837,-0.53666,0.0086948,0.5
516.98,1080.7,155.31,-0.17312,-0.2323,0.07445,0.5
520.07,1079.9,155.03,-0.91986,-0.45685,0.1979,0.5
522.66,1080,154.81,-1.3671,-0.57651,0.5611,0.5
520.04,1082,155,-0.5745,-0.2622,0.15813,0.5
522.57,1082.3,155.03,-0.7249,-0.5369,0.18908,0.5
525.08,1079.9,153.94,-1.1832,-0.72669,0.6535,0.5
525.2,1082.3,154.98,-0.51791,-0.82067,0.087046,0.5
525.01,1082.3,155,-0.51334,-0.75088,0.12177,0.5
527.22,1079.8,152.71,-0.81832,-1.5523,0.13746,0.5
505.18,1085,154.98,-0.51483,-0.69006,-0.090768,0.5
507.88,1084.8,154.98,-0.49297,-0.55632,0.011272,0.5
504.7,1087.9,155,-0.88464,-1.4955,0.50367,0.5
508.15,1087.1,154.82,-0.6499,-1.0389,0.26535,0.5
510.15,1084.7,155.03,-0.19965,-0.40096,0.06252,0.5
512.37,1084.5,155.12,-0.037053,-0.87722,0.087049,0.5
510.32,1086.8,154.79,-0.35413,-0.87235,0.13366,0.5
512.47,1087,155.45,-0.19435,-1.1794,0.15315,0.5
514.84,1084.3,155.47,-0.019618,-0.64817,0.08848,0.5
517.59,1084.2,155.5,-0.25056,-0.35933,0.11628,0.5
514.98,1087.1,155.75,-0.23856,-1.0117,0.12122,0.5
517.66,1087.3,155.92,-0.36127,-0.79494,0.095559,0.5
521.24,1087.4,155.71,-0.37418,-0.63877,0.13119,0.5
522.51,1084.7,155.52,-0.39003,-0.56536,0.051018,0.5
522.48,1086.3,155.55,-0.37691,-0.62165,0.13223,0.5
520.05,1087.3,155.84,-0.39127,-0.60731,0.068431,0.5
520.13,1084.5,155.36,-0.52162,-0.32709,0.11512,0.5
535.26,1084.8,156.01,-1.4311,-2.5993,-0.27372,0.5
537.85,1084.5,155.77,-1.7909,-1.9092,-0.18357,0.5
535.48,1086.8,156.22,-1.4252,-2.3989,-0.26911,0.5
537.86,1087,156.28,-1.4862,-1.9646,-0.30862,0.5
502.15,1091.7,152.71,-0.83226,-0.13483,0.18172,0.5
502.03,1090.1,152.9,-0.27726,-0.12456,0.075026,0.5
502.43,1090.2,153.19,-0.89708,-0.70093,0.46872,0.5
502.88,1091.8,152.74,-1.4883,-0.42022,0.98973,0.5
506.46,1092.4,151.14,-1.9589,-1.4158,2.4056,0.5
508.9,1089.6,154.7,-1.0193,-1.2943,0.9451,0.5
507.81,1091.5,152.52,-1.4101,-1.3518,1.3492,0.5
505.31,1092.4,150.65,-2.0294,-1.4733,2.9973,0.5
503.82,1090.5,154.08,-1.3973,-1.8346,1.9223,0.5
510.3,1090.8,153.42,-0.66022,-0.93376,0.30609,0.5
512.61,1089.8,155.4,-0.4614,-1.2645,0.18722,0.5
512.6,1090.7,155.18,-0.54023,-1.1396,0.14026,0.5
510.41,1089.4,154.95,-0.48902,-1.0018,0.22112,0.5
515,1091.1,155.88,-0.58202,-0.96608,0.017806,0.5
517.51,1090,155.93,-0.53693,-0.84754,0.0453,0.5
517.4,1090.8,156,-0.60459,-0.78838,0.010095,0.5
515.08,1090,155.96,-0.48891,-1.1105,0.079388,0.5
501.77,1097,153.91,-2.3507,-0.047365,-0.48363,0.5
502.43,1094.3,152.76,-1.1928,-0.32327,0.10397,0.5
502.88,1094.3,152.74,-1.7026,-0.22317,0.62786,0.5
502.71,1096.9,154.14,-3.2734,0.80215,0.31623,0.5
505.26,1094.6,151.38,-2.394,-0.28193,2.04,0.5
506.69,1096.7,154.27,-2.4133,0.88482,0.76297,0.5
505.43,1096.7,154.06,-2.748,1.2269,1.0612,0.5
505.59,1094.6,151.45,-2.414,-0.37014,1.9409,0.5
502.31,1099.4,154.29,-3.1162,0.39333,-0.76769,0.5
502.57,1099.4,154.4,-3.1484,0.732,-0.70654,0.5
502.64,1100.2,154.43,-3.0235,0.38915,-0.75788,0.5
505.34,1099.2,155.25,-2.8305,2.205,-0.048921,0.5
508.27,1099.1,155.58,-2.1004,0.99357,0.042614,0.5
505.42,1101.9,155.53,-2.9936,2.2229,-0.44034,0.5
508.68,1101.7,155.75,-2.591,1.5478,-0.10002,0.5
